m,trajs
223,"[(3, 4, 3), (3, 4, 4), (4, 4, 5), (5, 1, 15), (15, 1, 15), (15, 1, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 54), (54, 1, 54), (54, 1, 64), (64, 4, 65), (65, 1, 75), (75, 4, 76), (76, 4, 66), (66, 1, 76), (76, 4, 77)]"
224,"[(1, 4, 2), (2, 4, 3), (3, 4, 13), (13, 4, 14), (14, 4, 4), (4, 4, 5), (5, 1, 5), (5, 1, 4), (4, 4, 14), (14, 4, 14), (14, 4, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 65), (65, 1, 75)]"
225,"[(8, 3, 7), (7, 3, 17), (17, 1, 27), (27, 3, 26), (26, 3, 26), (26, 3, 16), (16, 1, 26), (26, 3, 26), (26, 3, 26), (26, 3, 25), (25, 1, 26), (26, 3, 26), (26, 3, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 45), (45, 1, 55), (55, 1, 54), (54, 1, 55)]"
226,"[(7, 3, 6), (6, 1, 6), (6, 1, 16), (16, 1, 16), (16, 1, 26), (26, 3, 16), (16, 1, 16), (16, 1, 26), (26, 3, 16), (16, 1, 26), (26, 3, 25), (25, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 35), (35, 1, 45), (45, 1, 44), (44, 1, 54), (54, 1, 54), (54, 1, 64)]"
227,"[(6, 1, 16), (16, 1, 17), (17, 1, 27), (27, 3, 26), (26, 3, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 75), (75, 4, 76), (76, 4, 66), (66, 1, 76), (76, 4, 86), (86, 4, 87), (87, 4, 97), (97, 4, 98), (98, 2, 98), (98, 2, 88)]"
228,"[(6, 1, 16), (16, 1, 26), (26, 3, 16), (16, 1, 17), (17, 1, 27), (27, 3, 26), (26, 3, 25), (25, 1, 35), (35, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 65), (65, 1, 55), (55, 1, 55), (55, 1, 54), (54, 1, 44), (44, 1, 45), (45, 1, 55), (55, 1, 65)]"
229,"[(3, 4, 4), (4, 4, 5), (5, 1, 6), (6, 1, 6), (6, 1, 16), (16, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 55), (55, 1, 65), (65, 1, 65), (65, 1, 66), (66, 1, 67), (67, 1, 77), (77, 1, 87), (87, 4, 77), (77, 1, 78), (78, 1, 77)]"
230,"[(8, 3, 7), (7, 3, 6), (6, 1, 5), (5, 1, 4), (4, 4, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 25), (25, 1, 25), (25, 1, 15), (15, 1, 5), (5, 1, 4), (4, 4, 4), (4, 4, 3), (3, 4, 2), (2, 4, 2), (2, 4, 3), (3, 4, 2), (2, 4, 12)]"
231,"[(4, 4, 14), (14, 4, 13), (13, 4, 14), (14, 4, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 66), (66, 1, 76), (76, 4, 77), (77, 1, 76), (76, 4, 77), (77, 1, 87), (87, 4, 88), (88, 0, 88), (88, 0, 98), (98, 2, 88), (88, 0, 87)]"
232,"[(8, 3, 8), (8, 3, 7), (7, 3, 8), (8, 3, 7), (7, 3, 6), (6, 1, 16), (16, 1, 17), (17, 1, 7), (7, 3, 6), (6, 1, 16), (16, 1, 17), (17, 1, 27), (27, 3, 17), (17, 1, 7), (7, 3, 8), (8, 3, 7), (7, 3, 6), (6, 1, 16), (16, 1, 26), (26, 3, 25)]"
233,"[(6, 1, 16), (16, 1, 6), (6, 1, 16), (16, 1, 6), (6, 1, 16), (16, 1, 26), (26, 3, 25), (25, 1, 25), (25, 1, 35), (35, 1, 35), (35, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 64), (64, 4, 65), (65, 1, 75), (75, 4, 76), (76, 4, 77), (77, 1, 87)]"
234,"[(6, 1, 7), (7, 3, 6), (6, 1, 16), (16, 1, 26), (26, 3, 25), (25, 1, 35), (35, 1, 45), (45, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 76), (76, 4, 75), (75, 4, 75), (75, 4, 75), (75, 4, 76), (76, 4, 77), (77, 1, 87), (87, 4, 88), (88, 0, 88)]"
235,"[(0, 4, 0), (0, 4, 1), (1, 4, 0), (0, 4, 1), (1, 4, 2), (2, 4, 1), (1, 4, 2), (2, 4, 3), (3, 4, 3), (3, 4, 3), (3, 4, 2), (2, 4, 3), (3, 4, 3), (3, 4, 4), (4, 4, 5), (5, 1, 4), (4, 4, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35)]"
236,"[(8, 3, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 19), (19, 1, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9)]"
237,"[(4, 4, 4), (4, 4, 5), (5, 1, 5), (5, 1, 15), (15, 1, 5), (5, 1, 5), (5, 1, 5), (5, 1, 15), (15, 1, 5), (5, 1, 15), (15, 1, 25), (25, 1, 15), (15, 1, 14), (14, 4, 15), (15, 1, 16), (16, 1, 17), (17, 1, 27), (27, 3, 28), (28, 3, 27), (27, 3, 28)]"
238,"[(6, 1, 16), (16, 1, 16), (16, 1, 16), (16, 1, 16), (16, 1, 26), (26, 3, 16), (16, 1, 16), (16, 1, 26), (26, 3, 25), (25, 1, 35), (35, 1, 45), (45, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 56), (56, 1, 66), (66, 1, 76), (76, 4, 76), (76, 4, 77), (77, 1, 67)]"
239,"[(3, 4, 4), (4, 4, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 35), (35, 1, 45), (45, 1, 46), (46, 1, 47), (47, 1, 47), (47, 1, 57), (57, 1, 67), (67, 1, 67), (67, 1, 77), (77, 1, 87), (87, 4, 88), (88, 0, 88), (88, 0, 78), (78, 1, 88), (88, 0, 98)]"
240,"[(4, 4, 4), (4, 4, 5), (5, 1, 15), (15, 1, 25), (25, 1, 26), (26, 3, 26), (26, 3, 27), (27, 3, 26), (26, 3, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 65), (65, 1, 64), (64, 4, 64), (64, 4, 64), (64, 4, 64), (64, 4, 64)]"
241,"[(1, 4, 2), (2, 4, 3), (3, 4, 3), (3, 4, 2), (2, 4, 3), (3, 4, 4), (4, 4, 5), (5, 1, 5), (5, 1, 5), (5, 1, 6), (6, 1, 16), (16, 1, 26), (26, 3, 26), (26, 3, 16), (16, 1, 26), (26, 3, 25), (25, 1, 35), (35, 1, 45), (45, 1, 35), (35, 1, 45)]"
242,"[(4, 4, 5), (5, 1, 15), (15, 1, 16), (16, 1, 26), (26, 3, 26), (26, 3, 25), (25, 1, 35), (35, 1, 25), (25, 1, 24), (24, 4, 24), (24, 4, 25), (25, 1, 24), (24, 4, 14), (14, 4, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75)]"
243,"[(4, 4, 5), (5, 1, 6), (6, 1, 6), (6, 1, 7), (7, 3, 7), (7, 3, 6), (6, 1, 16), (16, 1, 26), (26, 3, 27), (27, 3, 26), (26, 3, 25), (25, 1, 35), (35, 1, 35), (35, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 46), (46, 1, 56), (56, 1, 66), (66, 1, 56)]"
244,"[(7, 3, 7), (7, 3, 6), (6, 1, 16), (16, 1, 26), (26, 3, 25), (25, 1, 26), (26, 3, 27), (27, 3, 26), (26, 3, 25), (25, 1, 35), (35, 1, 35), (35, 1, 35), (35, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 55), (55, 1, 54), (54, 1, 64), (64, 4, 65), (65, 1, 75)]"
245,"[(1, 4, 2), (2, 4, 3), (3, 4, 4), (4, 4, 5), (5, 1, 15), (15, 1, 25), (25, 1, 26), (26, 3, 26), (26, 3, 27), (27, 3, 26), (26, 3, 25), (25, 1, 35), (35, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 54), (54, 1, 64), (64, 4, 65), (65, 1, 75), (75, 4, 76)]"
246,"[(8, 3, 7), (7, 3, 17), (17, 1, 16), (16, 1, 17), (17, 1, 27), (27, 3, 17), (17, 1, 27), (27, 3, 26), (26, 3, 16), (16, 1, 17), (17, 1, 27), (27, 3, 26), (26, 3, 27), (27, 3, 26), (26, 3, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 56), (56, 1, 57)]"
247,"[(4, 4, 5), (5, 1, 4), (4, 4, 5), (5, 1, 5), (5, 1, 15), (15, 1, 15), (15, 1, 5), (5, 1, 15), (15, 1, 5), (5, 1, 15), (15, 1, 25), (25, 1, 24), (24, 4, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 55), (55, 1, 45), (45, 1, 55), (55, 1, 65)]"
248,"[(6, 1, 16), (16, 1, 17), (17, 1, 16), (16, 1, 26), (26, 3, 27), (27, 3, 26), (26, 3, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 85), (85, 4, 86), (86, 4, 87), (87, 4, 88), (88, 0, 89), (89, 3, 99), (99, 3, 99), (99, 3, 98)]"
249,"[(9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 8), (8, 3, 7), (7, 3, 8), (8, 3, 18), (18, 1, 28), (28, 3, 27), (27, 3, 26), (26, 3, 27), (27, 3, 26), (26, 3, 25), (25, 1, 35), (35, 1, 45), (45, 1, 35), (35, 1, 45), (45, 1, 35)]"
250,"[(3, 4, 3), (3, 4, 4), (4, 4, 5), (5, 1, 15), (15, 1, 25), (25, 1, 24), (24, 4, 23), (23, 4, 24), (24, 4, 14), (14, 4, 15), (15, 1, 25), (25, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 65), (65, 1, 75)]"
251,"[(1, 4, 2), (2, 4, 12), (12, 4, 12), (12, 4, 13), (13, 4, 3), (3, 4, 13), (13, 4, 14), (14, 4, 13), (13, 4, 14), (14, 4, 15), (15, 1, 15), (15, 1, 14), (14, 4, 15), (15, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 55)]"
252,"[(2, 4, 3), (3, 4, 4), (4, 4, 14), (14, 4, 14), (14, 4, 15), (15, 1, 14), (14, 4, 15), (15, 1, 25), (25, 1, 35), (35, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 66), (66, 1, 76), (76, 4, 86), (86, 4, 87), (87, 4, 77), (77, 1, 77), (77, 1, 67)]"
253,"[(9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 8), (8, 3, 7), (7, 3, 6), (6, 1, 6), (6, 1, 16), (16, 1, 26), (26, 3, 25), (25, 1, 24), (24, 4, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65)]"
254,"[(7, 3, 6), (6, 1, 16), (16, 1, 26), (26, 3, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 76), (76, 4, 77), (77, 1, 76), (76, 4, 86), (86, 4, 96), (96, 4, 97), (97, 4, 98), (98, 2, 88), (88, 0, 89), (89, 3, 89)]"
255,"[(8, 3, 8), (8, 3, 7), (7, 3, 8), (8, 3, 7), (7, 3, 7), (7, 3, 8), (8, 3, 7), (7, 3, 17), (17, 1, 27), (27, 3, 26), (26, 3, 25), (25, 1, 35), (35, 1, 45), (45, 1, 45), (45, 1, 55), (55, 1, 54), (54, 1, 54), (54, 1, 64), (64, 4, 65), (65, 1, 75)]"
256,"[(1, 4, 2), (2, 4, 3), (3, 4, 4), (4, 4, 4), (4, 4, 5), (5, 1, 15), (15, 1, 14), (14, 4, 24), (24, 4, 23), (23, 4, 24), (24, 4, 24), (24, 4, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 64), (64, 4, 74), (74, 4, 75), (75, 4, 75)]"
257,"[(6, 1, 16), (16, 1, 26), (26, 3, 27), (27, 3, 26), (26, 3, 26), (26, 3, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 65), (65, 1, 75), (75, 4, 65), (65, 1, 66), (66, 1, 76), (76, 4, 77), (77, 1, 77), (77, 1, 87), (87, 4, 88)]"
258,"[(2, 4, 3), (3, 4, 2), (2, 4, 2), (2, 4, 12), (12, 4, 13), (13, 4, 3), (3, 4, 4), (4, 4, 5), (5, 1, 4), (4, 4, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 44), (44, 1, 44), (44, 1, 54), (54, 1, 54), (54, 1, 64), (64, 4, 64)]"
259,"[(7, 3, 7), (7, 3, 6), (6, 1, 16), (16, 1, 26), (26, 3, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 54), (54, 1, 64), (64, 4, 65), (65, 1, 75), (75, 4, 76), (76, 4, 77), (77, 1, 77), (77, 1, 78), (78, 1, 88), (88, 0, 88), (88, 0, 89), (89, 3, 88)]"
260,"[(4, 4, 4), (4, 4, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 46), (46, 1, 46), (46, 1, 45), (45, 1, 46), (46, 1, 56), (56, 1, 66), (66, 1, 76), (76, 4, 76), (76, 4, 77), (77, 1, 67), (67, 1, 77), (77, 1, 87)]"
261,"[(9, 0, 9), (9, 0, 9), (9, 0, 8), (8, 3, 8), (8, 3, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 8), (8, 3, 7), (7, 3, 8), (8, 3, 8), (8, 3, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9)]"
262,"[(7, 3, 6), (6, 1, 6), (6, 1, 16), (16, 1, 26), (26, 3, 26), (26, 3, 16), (16, 1, 26), (26, 3, 25), (25, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 46), (46, 1, 56), (56, 1, 57), (57, 1, 67), (67, 1, 77), (77, 1, 87), (87, 4, 77), (77, 1, 87)]"
263,"[(1, 4, 2), (2, 4, 3), (3, 4, 4), (4, 4, 3), (3, 4, 3), (3, 4, 4), (4, 4, 3), (3, 4, 4), (4, 4, 5), (5, 1, 15), (15, 1, 5), (5, 1, 15), (15, 1, 25), (25, 1, 26), (26, 3, 27), (27, 3, 28), (28, 3, 27), (27, 3, 17), (17, 1, 17), (17, 1, 27)]"
264,"[(7, 3, 6), (6, 1, 16), (16, 1, 26), (26, 3, 25), (25, 1, 35), (35, 1, 25), (25, 1, 24), (24, 4, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 66), (66, 1, 76), (76, 4, 77), (77, 1, 87), (87, 4, 88), (88, 0, 78), (78, 1, 88), (88, 0, 88)]"
265,"[(7, 3, 7), (7, 3, 6), (6, 1, 7), (7, 3, 6), (6, 1, 16), (16, 1, 15), (15, 1, 25), (25, 1, 15), (15, 1, 5), (5, 1, 15), (15, 1, 25), (25, 1, 24), (24, 4, 23), (23, 4, 24), (24, 4, 24), (24, 4, 25), (25, 1, 35), (35, 1, 35), (35, 1, 25), (25, 1, 35)]"
266,"[(2, 4, 1), (1, 4, 2), (2, 4, 2), (2, 4, 3), (3, 4, 3), (3, 4, 4), (4, 4, 5), (5, 1, 15), (15, 1, 15), (15, 1, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 76)]"
267,"[(4, 4, 5), (5, 1, 6), (6, 1, 6), (6, 1, 16), (16, 1, 26), (26, 3, 16), (16, 1, 26), (26, 3, 27), (27, 3, 26), (26, 3, 25), (25, 1, 35), (35, 1, 35), (35, 1, 45), (45, 1, 45), (45, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 65)]"
268,"[(0, 4, 1), (1, 4, 2), (2, 4, 3), (3, 4, 4), (4, 4, 5), (5, 1, 15), (15, 1, 5), (5, 1, 6), (6, 1, 6), (6, 1, 16), (16, 1, 26), (26, 3, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 56), (56, 1, 66), (66, 1, 76), (76, 4, 77), (77, 1, 67)]"
269,"[(0, 4, 0), (0, 4, 10), (10, 1, 20), (20, 1, 30), (30, 1, 20), (20, 1, 30), (30, 1, 30), (30, 1, 30), (30, 1, 40), (40, 1, 30), (30, 1, 20), (20, 1, 30), (30, 1, 30), (30, 1, 40), (40, 1, 50), (50, 1, 50), (50, 1, 60), (60, 1, 60), (60, 1, 70), (70, 1, 71)]"
270,"[(1, 4, 11), (11, 4, 11), (11, 4, 12), (12, 4, 12), (12, 4, 13), (13, 4, 14), (14, 4, 15), (15, 1, 25), (25, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 74), (74, 4, 84), (84, 4, 85), (85, 4, 85), (85, 4, 84)]"
271,"[(0, 4, 10), (10, 1, 10), (10, 1, 20), (20, 1, 10), (10, 1, 0), (0, 4, 1), (1, 4, 2), (2, 4, 3), (3, 4, 4), (4, 4, 5), (5, 1, 15), (15, 1, 15), (15, 1, 25), (25, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 65)]"
272,"[(3, 4, 3), (3, 4, 4), (4, 4, 5), (5, 1, 15), (15, 1, 14), (14, 4, 15), (15, 1, 25), (25, 1, 35), (35, 1, 35), (35, 1, 35), (35, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 76), (76, 4, 77), (77, 1, 87), (87, 4, 88), (88, 0, 88)]"
273,"[(4, 4, 14), (14, 4, 15), (15, 1, 5), (5, 1, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 76), (76, 4, 77), (77, 1, 87), (87, 4, 86), (86, 4, 87), (87, 4, 88), (88, 0, 89), (89, 3, 88), (88, 0, 88)]"
274,"[(5, 1, 6), (6, 1, 5), (5, 1, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 55), (55, 1, 65), (65, 1, 55), (55, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 76), (76, 4, 77), (77, 1, 67), (67, 1, 67)]"
275,"[(0, 4, 0), (0, 4, 1), (1, 4, 2), (2, 4, 1), (1, 4, 0), (0, 4, 1), (1, 4, 2), (2, 4, 3), (3, 4, 4), (4, 4, 3), (3, 4, 3), (3, 4, 4), (4, 4, 4), (4, 4, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 56)]"
276,"[(0, 4, 10), (10, 1, 0), (0, 4, 0), (0, 4, 1), (1, 4, 2), (2, 4, 3), (3, 4, 13), (13, 4, 14), (14, 4, 15), (15, 1, 25), (25, 1, 24), (24, 4, 25), (25, 1, 35), (35, 1, 45), (45, 1, 46), (46, 1, 56), (56, 1, 55), (55, 1, 56), (56, 1, 46), (46, 1, 56)]"
277,"[(6, 1, 5), (5, 1, 15), (15, 1, 25), (25, 1, 25), (25, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 74), (74, 4, 75), (75, 4, 85), (85, 4, 75), (75, 4, 76), (76, 4, 77), (77, 1, 87), (87, 4, 86), (86, 4, 87), (87, 4, 88)]"
278,"[(1, 4, 2), (2, 4, 3), (3, 4, 4), (4, 4, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 44), (44, 1, 44), (44, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 76), (76, 4, 86), (86, 4, 96), (96, 4, 97)]"
279,"[(9, 0, 9), (9, 0, 9), (9, 0, 8), (8, 3, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 19), (19, 1, 29), (29, 3, 28), (28, 3, 27), (27, 3, 26), (26, 3, 25), (25, 1, 24), (24, 4, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65)]"
280,"[(4, 4, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 45), (45, 1, 35), (35, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 74), (74, 4, 75), (75, 4, 65), (65, 1, 75), (75, 4, 75), (75, 4, 76), (76, 4, 75), (75, 4, 76)]"
281,"[(2, 4, 3), (3, 4, 4), (4, 4, 5), (5, 1, 5), (5, 1, 15), (15, 1, 25), (25, 1, 25), (25, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 76), (76, 4, 77), (77, 1, 87), (87, 4, 87)]"
282,"[(4, 4, 14), (14, 4, 4), (4, 4, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 65), (65, 1, 75), (75, 4, 74), (74, 4, 84), (84, 4, 85), (85, 4, 84), (84, 4, 85), (85, 4, 86), (86, 4, 87), (87, 4, 88), (88, 0, 88)]"
283,"[(2, 4, 3), (3, 4, 4), (4, 4, 5), (5, 1, 15), (15, 1, 25), (25, 1, 15), (15, 1, 5), (5, 1, 15), (15, 1, 16), (16, 1, 26), (26, 3, 26), (26, 3, 27), (27, 3, 26), (26, 3, 25), (25, 1, 15), (15, 1, 25), (25, 1, 15), (15, 1, 25), (25, 1, 25), (25, 1, 35)]"
284,"[(5, 1, 4), (4, 4, 5), (5, 1, 15), (15, 1, 25), (25, 1, 15), (15, 1, 25), (25, 1, 15), (15, 1, 14), (14, 4, 15), (15, 1, 15), (15, 1, 5), (5, 1, 5), (5, 1, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65)]"
285,"[(7, 3, 6), (6, 1, 16), (16, 1, 6), (6, 1, 16), (16, 1, 16), (16, 1, 15), (15, 1, 25), (25, 1, 26), (26, 3, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 55), (55, 1, 65), (65, 1, 65), (65, 1, 75), (75, 4, 75), (75, 4, 76), (76, 4, 77), (77, 1, 87)]"
286,"[(5, 1, 15), (15, 1, 25), (25, 1, 26), (26, 3, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 55), (55, 1, 56), (56, 1, 66), (66, 1, 76), (76, 4, 77), (77, 1, 87), (87, 4, 88), (88, 0, 87), (87, 4, 88), (88, 0, 88), (88, 0, 88), (88, 0, 88), (88, 0, 98)]"
287,"[(9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 8), (8, 3, 7), (7, 3, 6), (6, 1, 16), (16, 1, 26), (26, 3, 25), (25, 1, 35), (35, 1, 35), (35, 1, 45), (45, 1, 35), (35, 1, 25), (25, 1, 24), (24, 4, 25), (25, 1, 35), (35, 1, 35), (35, 1, 35)]"
288,"[(8, 3, 18), (18, 1, 17), (17, 1, 17), (17, 1, 16), (16, 1, 26), (26, 3, 27), (27, 3, 26), (26, 3, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 76), (76, 4, 77), (77, 1, 77), (77, 1, 77), (77, 1, 87), (87, 4, 77), (77, 1, 78)]"
289,"[(9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 8), (8, 3, 7), (7, 3, 6), (6, 1, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55)]"
290,"[(8, 3, 7), (7, 3, 17), (17, 1, 27), (27, 3, 26), (26, 3, 26), (26, 3, 16), (16, 1, 26), (26, 3, 25), (25, 1, 15), (15, 1, 25), (25, 1, 25), (25, 1, 26), (26, 3, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 56), (56, 1, 56), (56, 1, 66), (66, 1, 66)]"
291,"[(2, 4, 3), (3, 4, 4), (4, 4, 14), (14, 4, 15), (15, 1, 25), (25, 1, 35), (35, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 56), (56, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 74), (74, 4, 74), (74, 4, 75), (75, 4, 85), (85, 4, 86), (86, 4, 86), (86, 4, 87)]"
292,"[(5, 1, 15), (15, 1, 25), (25, 1, 15), (15, 1, 14), (14, 4, 24), (24, 4, 25), (25, 1, 15), (15, 1, 16), (16, 1, 6), (6, 1, 16), (16, 1, 26), (26, 3, 25), (25, 1, 35), (35, 1, 35), (35, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 45), (45, 1, 55), (55, 1, 65)]"
293,"[(2, 4, 2), (2, 4, 3), (3, 4, 4), (4, 4, 5), (5, 1, 5), (5, 1, 4), (4, 4, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 44), (44, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 65), (65, 1, 65), (65, 1, 66), (66, 1, 56), (56, 1, 66)]"
294,"[(1, 4, 2), (2, 4, 3), (3, 4, 3), (3, 4, 13), (13, 4, 13), (13, 4, 14), (14, 4, 15), (15, 1, 25), (25, 1, 15), (15, 1, 25), (25, 1, 25), (25, 1, 25), (25, 1, 35), (35, 1, 35), (35, 1, 45), (45, 1, 35), (35, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 55)]"
295,"[(0, 4, 1), (1, 4, 2), (2, 4, 2), (2, 4, 3), (3, 4, 13), (13, 4, 13), (13, 4, 13), (13, 4, 14), (14, 4, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 76), (76, 4, 77), (77, 1, 87)]"
296,"[(8, 3, 7), (7, 3, 6), (6, 1, 6), (6, 1, 16), (16, 1, 16), (16, 1, 26), (26, 3, 25), (25, 1, 35), (35, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 45), (45, 1, 55), (55, 1, 56), (56, 1, 66), (66, 1, 76), (76, 4, 77), (77, 1, 87), (87, 4, 97), (97, 4, 97)]"
