m,trajs
223,"[(7, 4, 8), (8, 4, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 19), (19, 2, 18), (18, 4, 19), (19, 2, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9)]"
224,"[(8, 4, 8), (8, 4, 18), (18, 4, 19), (19, 2, 9), (9, 0, 9), (9, 0, 19), (19, 2, 18), (18, 4, 19), (19, 2, 29), (29, 2, 19), (19, 2, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 19)]"
225,"[(6, 4, 6), (6, 4, 5), (5, 1, 15), (15, 1, 16), (16, 1, 26), (26, 3, 16), (16, 1, 15), (15, 1, 25), (25, 1, 26), (26, 3, 25), (25, 1, 35), (35, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 65), (65, 1, 75), (75, 4, 76)]"
226,"[(7, 4, 17), (17, 4, 18), (18, 4, 19), (19, 2, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 8), (8, 4, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 19), (19, 2, 19)]"
227,"[(5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 66), (66, 1, 66), (66, 1, 76), (76, 1, 66), (66, 1, 66), (66, 1, 76), (76, 1, 86), (86, 4, 76), (76, 1, 86), (86, 4, 85), (85, 4, 86), (86, 4, 87), (87, 0, 86)]"
228,"[(1, 3, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 1), (1, 3, 2)]"
229,"[(1, 3, 11), (11, 3, 10), (10, 2, 20), (20, 1, 30), (30, 1, 40), (40, 1, 50), (50, 1, 60), (60, 1, 60), (60, 1, 70), (70, 1, 80), (80, 1, 90), (90, 0, 90), (90, 0, 90), (90, 0, 90), (90, 0, 91), (91, 3, 91), (91, 3, 91), (91, 3, 90), (90, 0, 90), (90, 0, 90)]"
230,"[(4, 4, 5), (5, 1, 6), (6, 4, 6), (6, 4, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 76), (76, 1, 86), (86, 4, 96), (96, 2, 86), (86, 4, 76), (76, 1, 86), (86, 4, 76), (76, 1, 86), (86, 4, 87)]"
231,"[(8, 4, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 19), (19, 2, 18), (18, 4, 19), (19, 2, 18), (18, 4, 19), (19, 2, 19), (19, 2, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 19)]"
232,"[(5, 1, 15), (15, 1, 25), (25, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 54), (54, 1, 55), (55, 1, 54), (54, 1, 64), (64, 1, 74), (74, 4, 75), (75, 4, 76), (76, 1, 66), (66, 1, 76), (76, 1, 86), (86, 4, 87), (87, 0, 87), (87, 0, 87), (87, 0, 87)]"
233,"[(9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 19), (19, 2, 29), (29, 2, 29), (29, 2, 19), (19, 2, 9), (9, 0, 9), (9, 0, 19), (19, 2, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 19), (19, 2, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9)]"
234,"[(6, 4, 7), (7, 4, 7), (7, 4, 8), (8, 4, 9), (9, 0, 19), (19, 2, 9), (9, 0, 9), (9, 0, 8), (8, 4, 7), (7, 4, 8), (8, 4, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9)]"
235,"[(7, 4, 8), (8, 4, 9), (9, 0, 9), (9, 0, 8), (8, 4, 8), (8, 4, 18), (18, 4, 18), (18, 4, 19), (19, 2, 19), (19, 2, 19), (19, 2, 19), (19, 2, 19), (19, 2, 18), (18, 4, 19), (19, 2, 9), (9, 0, 19), (19, 2, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9)]"
236,"[(2, 4, 2), (2, 4, 12), (12, 4, 13), (13, 4, 3), (3, 4, 13), (13, 4, 12), (12, 4, 2), (2, 4, 3), (3, 4, 3), (3, 4, 4), (4, 4, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 56), (56, 1, 57), (57, 1, 67), (67, 1, 77)]"
237,"[(1, 3, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 1), (1, 3, 0), (0, 0, 0), (0, 0, 0), (0, 0, 1), (1, 3, 2), (2, 4, 3), (3, 4, 3), (3, 4, 4), (4, 4, 5), (5, 1, 15), (15, 1, 25)]"
238,"[(2, 4, 2), (2, 4, 1), (1, 3, 0), (0, 0, 0), (0, 0, 1), (1, 3, 1), (1, 3, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 10), (10, 2, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]"
239,"[(9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 8), (8, 4, 7), (7, 4, 7), (7, 4, 8), (8, 4, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9)]"
240,"[(8, 4, 8), (8, 4, 9), (9, 0, 8), (8, 4, 9), (9, 0, 9), (9, 0, 19), (19, 2, 9), (9, 0, 9), (9, 0, 8), (8, 4, 7), (7, 4, 8), (8, 4, 9), (9, 0, 9), (9, 0, 9), (9, 0, 19), (19, 2, 29), (29, 2, 29), (29, 2, 29), (29, 2, 19), (19, 2, 9)]"
241,"[(0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 10), (10, 2, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 1), (1, 3, 0), (0, 0, 10)]"
242,"[(9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 8), (8, 4, 9), (9, 0, 9)]"
243,"[(6, 4, 6), (6, 4, 7), (7, 4, 7), (7, 4, 8), (8, 4, 8), (8, 4, 9), (9, 0, 9), (9, 0, 9), (9, 0, 8), (8, 4, 7), (7, 4, 8), (8, 4, 7), (7, 4, 17), (17, 4, 17), (17, 4, 18), (18, 4, 19), (19, 2, 29), (29, 2, 28), (28, 4, 29), (29, 2, 19)]"
244,"[(7, 4, 7), (7, 4, 8), (8, 4, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 19), (19, 2, 9), (9, 0, 8), (8, 4, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 8), (8, 4, 9)]"
245,"[(4, 4, 4), (4, 4, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 45), (45, 1, 35), (35, 1, 45), (45, 1, 44), (44, 1, 54), (54, 1, 64), (64, 1, 74), (74, 4, 84), (84, 4, 74), (74, 4, 74), (74, 4, 75), (75, 4, 74), (74, 4, 75)]"
246,"[(8, 4, 18), (18, 4, 17), (17, 4, 18), (18, 4, 19), (19, 2, 29), (29, 2, 19), (19, 2, 9), (9, 0, 8), (8, 4, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9)]"
247,"[(1, 3, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 1), (1, 3, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 10), (10, 2, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]"
248,"[(3, 4, 4), (4, 4, 14), (14, 1, 13), (13, 4, 23), (23, 4, 23), (23, 4, 13), (13, 4, 14), (14, 1, 24), (24, 1, 34), (34, 1, 44), (44, 1, 45), (45, 1, 55), (55, 1, 54), (54, 1, 54), (54, 1, 64), (64, 1, 65), (65, 1, 75), (75, 4, 76), (76, 1, 76), (76, 1, 77)]"
249,"[(5, 1, 15), (15, 1, 25), (25, 1, 26), (26, 3, 16), (16, 1, 6), (6, 4, 5), (5, 1, 15), (15, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 76), (76, 1, 86), (86, 4, 87), (87, 0, 97), (97, 2, 87), (87, 0, 86)]"
250,"[(8, 4, 9), (9, 0, 9), (9, 0, 9), (9, 0, 8), (8, 4, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 8), (8, 4, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 8), (8, 4, 18), (18, 4, 19)]"
251,"[(0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]"
252,"[(4, 4, 3), (3, 4, 13), (13, 4, 23), (23, 4, 24), (24, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 64), (64, 1, 65), (65, 1, 75), (75, 4, 76), (76, 1, 86), (86, 4, 87), (87, 0, 87), (87, 0, 87), (87, 0, 87), (87, 0, 87), (87, 0, 77), (77, 1, 87), (87, 0, 87)]"
253,"[(9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 8), (8, 4, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 8), (8, 4, 18)]"
254,"[(9, 0, 9), (9, 0, 8), (8, 4, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 8), (8, 4, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 8), (8, 4, 9), (9, 0, 9), (9, 0, 9), (9, 0, 19), (19, 2, 19), (19, 2, 29), (29, 2, 19)]"
255,"[(2, 4, 3), (3, 4, 4), (4, 4, 14), (14, 1, 24), (24, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 44), (44, 1, 54), (54, 1, 44), (44, 1, 34), (34, 1, 44), (44, 1, 44), (44, 1, 44), (44, 1, 54), (54, 1, 54), (54, 1, 64), (64, 1, 54), (54, 1, 55), (55, 1, 65)]"
256,"[(5, 1, 15), (15, 1, 25), (25, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 54), (54, 1, 54), (54, 1, 64), (64, 1, 74), (74, 4, 74), (74, 4, 75), (75, 4, 65), (65, 1, 75), (75, 4, 65), (65, 1, 55), (55, 1, 65), (65, 1, 55)]"
257,"[(7, 4, 7), (7, 4, 8), (8, 4, 8), (8, 4, 8), (8, 4, 8), (8, 4, 9), (9, 0, 19), (19, 2, 9), (9, 0, 19), (19, 2, 9), (9, 0, 9), (9, 0, 9), (9, 0, 19), (19, 2, 9), (9, 0, 19), (19, 2, 18), (18, 4, 19), (19, 2, 18), (18, 4, 18), (18, 4, 19)]"
258,"[(1, 3, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 1), (1, 3, 0), (0, 0, 0), (0, 0, 0), (0, 0, 10), (10, 2, 10), (10, 2, 0), (0, 0, 0), (0, 0, 1), (1, 3, 0), (0, 0, 1), (1, 3, 1), (1, 3, 1)]"
259,"[(3, 4, 4), (4, 4, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 75), (75, 4, 76), (76, 1, 86), (86, 4, 87), (87, 0, 97), (97, 2, 87), (87, 0, 87), (87, 0, 87), (87, 0, 87), (87, 0, 87)]"
260,"[(2, 4, 12), (12, 4, 13), (13, 4, 23), (23, 4, 24), (24, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 76), (76, 1, 86), (86, 4, 87), (87, 0, 87), (87, 0, 87), (87, 0, 87), (87, 0, 97), (97, 2, 87), (87, 0, 87), (87, 0, 87)]"
261,"[(4, 4, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 74), (74, 4, 64), (64, 1, 74), (74, 4, 75), (75, 4, 85), (85, 4, 95), (95, 4, 96), (96, 2, 86), (86, 4, 87), (87, 0, 87)]"
262,"[(4, 4, 5), (5, 1, 15), (15, 1, 25), (25, 1, 15), (15, 1, 25), (25, 1, 25), (25, 1, 24), (24, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 55), (55, 1, 56), (56, 1, 56), (56, 1, 46), (46, 1, 56), (56, 1, 66), (66, 1, 76), (76, 1, 86), (86, 4, 76), (76, 1, 77)]"
263,"[(4, 4, 5), (5, 1, 5), (5, 1, 5), (5, 1, 6), (6, 4, 6), (6, 4, 16), (16, 1, 26), (26, 3, 26), (26, 3, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 85), (85, 4, 95), (95, 4, 96), (96, 2, 86), (86, 4, 96), (96, 2, 96)]"
264,"[(5, 1, 15), (15, 1, 16), (16, 1, 26), (26, 3, 25), (25, 1, 35), (35, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 54), (54, 1, 44), (44, 1, 54), (54, 1, 44), (44, 1, 54), (54, 1, 64), (64, 1, 64), (64, 1, 64), (64, 1, 74), (74, 4, 74), (74, 4, 84), (84, 4, 85)]"
265,"[(0, 0, 0), (0, 0, 0), (0, 0, 1), (1, 3, 2), (2, 4, 3), (3, 4, 4), (4, 4, 14), (14, 1, 24), (24, 1, 34), (34, 1, 44), (44, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 76), (76, 1, 66), (66, 1, 76), (76, 1, 86), (86, 4, 85), (85, 4, 95)]"
266,"[(8, 4, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 19), (19, 2, 29), (29, 2, 19), (19, 2, 9), (9, 0, 9)]"
267,"[(3, 4, 4), (4, 4, 5), (5, 1, 15), (15, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 76), (76, 1, 66), (66, 1, 76), (76, 1, 66), (66, 1, 76), (76, 1, 86), (86, 4, 87), (87, 0, 87), (87, 0, 87)]"
268,"[(5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 54), (54, 1, 54), (54, 1, 64), (64, 1, 54), (54, 1, 64), (64, 1, 74), (74, 4, 75), (75, 4, 85), (85, 4, 84), (84, 4, 84), (84, 4, 74), (74, 4, 75), (75, 4, 85)]"
269,"[(9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 8), (8, 4, 8), (8, 4, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 19), (19, 2, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 19), (19, 2, 29), (29, 2, 19), (19, 2, 9), (9, 0, 9), (9, 0, 9)]"
270,"[(9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 19), (19, 2, 18), (18, 4, 19), (19, 2, 19), (19, 2, 29), (29, 2, 19), (19, 2, 19), (19, 2, 29), (29, 2, 19), (19, 2, 29), (29, 2, 19), (19, 2, 29), (29, 2, 19), (19, 2, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9)]"
271,"[(2, 4, 3), (3, 4, 2), (2, 4, 1), (1, 3, 0), (0, 0, 0), (0, 0, 0), (0, 0, 10), (10, 2, 0), (0, 0, 0), (0, 0, 1), (1, 3, 0), (0, 0, 0), (0, 0, 0), (0, 0, 1), (1, 3, 0), (0, 0, 1), (1, 3, 0), (0, 0, 10), (10, 2, 11), (11, 3, 10)]"
272,"[(7, 4, 8), (8, 4, 9), (9, 0, 9), (9, 0, 8), (8, 4, 18), (18, 4, 28), (28, 4, 29), (29, 2, 28), (28, 4, 29), (29, 2, 28), (28, 4, 28), (28, 4, 28), (28, 4, 29), (29, 2, 19), (19, 2, 18), (18, 4, 28), (28, 4, 28), (28, 4, 28), (28, 4, 29), (29, 2, 19)]"
273,"[(6, 4, 7), (7, 4, 8), (8, 4, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 19), (19, 2, 29), (29, 2, 29), (29, 2, 29), (29, 2, 28), (28, 4, 29), (29, 2, 29), (29, 2, 19), (19, 2, 19), (19, 2, 29), (29, 2, 19), (19, 2, 29), (29, 2, 19)]"
274,"[(9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 8), (8, 4, 9), (9, 0, 19), (19, 2, 9), (9, 0, 9), (9, 0, 19), (19, 2, 19), (19, 2, 29), (29, 2, 19), (19, 2, 9), (9, 0, 9)]"
275,"[(8, 4, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 8), (8, 4, 8), (8, 4, 18), (18, 4, 19), (19, 2, 19), (19, 2, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 19), (19, 2, 18), (18, 4, 18), (18, 4, 19), (19, 2, 18)]"
276,"[(5, 1, 4), (4, 4, 4), (4, 4, 5), (5, 1, 4), (4, 4, 5), (5, 1, 5), (5, 1, 6), (6, 4, 7), (7, 4, 6), (6, 4, 7), (7, 4, 8), (8, 4, 7), (7, 4, 17), (17, 4, 18), (18, 4, 19), (19, 2, 29), (29, 2, 28), (28, 4, 18), (18, 4, 19), (19, 2, 19)]"
277,"[(1, 3, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 10), (10, 2, 0), (0, 0, 10), (10, 2, 0), (0, 0, 0), (0, 0, 1), (1, 3, 0), (0, 0, 1), (1, 3, 1), (1, 3, 0)]"
278,"[(4, 4, 3), (3, 4, 2), (2, 4, 3), (3, 4, 13), (13, 4, 3), (3, 4, 4), (4, 4, 3), (3, 4, 13), (13, 4, 14), (14, 1, 4), (4, 4, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 44), (44, 1, 54), (54, 1, 54), (54, 1, 64), (64, 1, 64)]"
279,"[(8, 4, 9), (9, 0, 9), (9, 0, 9), (9, 0, 8), (8, 4, 9), (9, 0, 9), (9, 0, 19), (19, 2, 9), (9, 0, 9), (9, 0, 9), (9, 0, 19), (19, 2, 19), (19, 2, 19), (19, 2, 19), (19, 2, 19), (19, 2, 9), (9, 0, 9), (9, 0, 19), (19, 2, 9), (9, 0, 9)]"
280,"[(0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 10), (10, 2, 20), (20, 1, 30), (30, 1, 40), (40, 1, 50), (50, 1, 60), (60, 1, 61), (61, 3, 62), (62, 1, 72), (72, 1, 82), (82, 1, 81), (81, 1, 80), (80, 1, 90), (90, 0, 90), (90, 0, 90), (90, 0, 90), (90, 0, 90)]"
281,"[(7, 4, 8), (8, 4, 18), (18, 4, 19), (19, 2, 19), (19, 2, 19), (19, 2, 9), (9, 0, 19), (19, 2, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 8), (8, 4, 8), (8, 4, 8)]"
282,"[(6, 4, 7), (7, 4, 8), (8, 4, 9), (9, 0, 8), (8, 4, 7), (7, 4, 8), (8, 4, 8), (8, 4, 18), (18, 4, 19), (19, 2, 9), (9, 0, 19), (19, 2, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 19), (19, 2, 19), (19, 2, 9)]"
283,"[(7, 4, 8), (8, 4, 7), (7, 4, 7), (7, 4, 8), (8, 4, 9), (9, 0, 9), (9, 0, 9), (9, 0, 8), (8, 4, 8), (8, 4, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 8), (8, 4, 9), (9, 0, 9), (9, 0, 9), (9, 0, 19), (19, 2, 9)]"
284,"[(6, 4, 7), (7, 4, 8), (8, 4, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 19)]"
285,"[(0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 10), (10, 2, 20), (20, 1, 30), (30, 1, 40), (40, 1, 41), (41, 3, 41), (41, 3, 40), (40, 1, 50), (50, 1, 40), (40, 1, 50), (50, 1, 60), (60, 1, 61), (61, 3, 60), (60, 1, 70), (70, 1, 80), (80, 1, 90), (90, 0, 90)]"
286,"[(7, 4, 8), (8, 4, 9), (9, 0, 9), (9, 0, 8), (8, 4, 8), (8, 4, 18), (18, 4, 28), (28, 4, 29), (29, 2, 19), (19, 2, 9), (9, 0, 9), (9, 0, 19), (19, 2, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9)]"
287,"[(7, 4, 8), (8, 4, 9), (9, 0, 19), (19, 2, 9), (9, 0, 9), (9, 0, 19), (19, 2, 29), (29, 2, 19), (19, 2, 18), (18, 4, 19), (19, 2, 19), (19, 2, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 19)]"
288,"[(8, 4, 9), (9, 0, 19), (19, 2, 29), (29, 2, 28), (28, 4, 28), (28, 4, 28), (28, 4, 29), (29, 2, 29), (29, 2, 29), (29, 2, 28), (28, 4, 29), (29, 2, 29), (29, 2, 19), (19, 2, 19), (19, 2, 19), (19, 2, 19), (19, 2, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9)]"
289,"[(4, 4, 5), (5, 1, 4), (4, 4, 5), (5, 1, 15), (15, 1, 25), (25, 1, 24), (24, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 44), (44, 1, 54), (54, 1, 54), (54, 1, 54), (54, 1, 54), (54, 1, 64), (64, 1, 74), (74, 4, 74), (74, 4, 75), (75, 4, 76), (76, 1, 77)]"
290,"[(6, 4, 6), (6, 4, 6), (6, 4, 7), (7, 4, 17), (17, 4, 18), (18, 4, 18), (18, 4, 8), (8, 4, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9)]"
291,"[(6, 4, 7), (7, 4, 8), (8, 4, 8), (8, 4, 7), (7, 4, 8), (8, 4, 7), (7, 4, 8), (8, 4, 8), (8, 4, 9), (9, 0, 19), (19, 2, 9), (9, 0, 9), (9, 0, 8), (8, 4, 18), (18, 4, 19), (19, 2, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9)]"
292,"[(9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 8), (8, 4, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 19), (19, 2, 18), (18, 4, 19), (19, 2, 9), (9, 0, 9), (9, 0, 8), (8, 4, 8), (8, 4, 8), (8, 4, 7), (7, 4, 7)]"
293,"[(1, 3, 1), (1, 3, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 10), (10, 2, 10), (10, 2, 10), (10, 2, 20), (20, 1, 20), (20, 1, 30), (30, 1, 30), (30, 1, 30), (30, 1, 40), (40, 1, 50), (50, 1, 60)]"
294,"[(5, 1, 4), (4, 4, 5), (5, 1, 5), (5, 1, 15), (15, 1, 16), (16, 1, 17), (17, 4, 18), (18, 4, 19), (19, 2, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 8), (8, 4, 9), (9, 0, 9), (9, 0, 8), (8, 4, 7)]"
295,"[(7, 4, 7), (7, 4, 8), (8, 4, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 19), (19, 2, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 19), (19, 2, 9), (9, 0, 9), (9, 0, 9), (9, 0, 19)]"
296,"[(6, 4, 7), (7, 4, 8), (8, 4, 9), (9, 0, 19), (19, 2, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 8), (8, 4, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9)]"
