m,trajs
223,"[(0, 4, 0), (0, 4, 1), (1, 4, 2), (2, 4, 1), (1, 4, 1), (1, 4, 2), (2, 4, 3), (3, 4, 3), (3, 4, 4), (4, 1, 4), (4, 1, 14), (14, 1, 15), (15, 1, 5), (5, 1, 6), (6, 3, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55)]"
224,"[(3, 4, 4), (4, 1, 4), (4, 1, 14), (14, 1, 24), (24, 1, 34), (34, 1, 44), (44, 1, 44), (44, 1, 54), (54, 1, 64), (64, 1, 74), (74, 4, 84), (84, 4, 85), (85, 4, 85), (85, 4, 84), (84, 4, 84), (84, 4, 85), (85, 4, 86), (86, 4, 87), (87, 0, 97), (97, 2, 87)]"
225,"[(2, 4, 1), (1, 4, 2), (2, 4, 1), (1, 4, 2), (2, 4, 3), (3, 4, 4), (4, 1, 14), (14, 1, 14), (14, 1, 24), (24, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 54), (54, 1, 64), (64, 1, 74), (74, 4, 75), (75, 4, 76), (76, 1, 75), (75, 4, 74), (74, 4, 75)]"
226,"[(4, 1, 14), (14, 1, 13), (13, 4, 12), (12, 4, 13), (13, 4, 12), (12, 4, 13), (13, 4, 13), (13, 4, 12), (12, 4, 11), (11, 4, 12), (12, 4, 22), (22, 4, 22), (22, 4, 23), (23, 4, 23), (23, 4, 23), (23, 4, 24), (24, 1, 14), (14, 1, 14), (14, 1, 24), (24, 1, 34)]"
227,"[(9, 3, 9), (9, 3, 8), (8, 3, 7), (7, 3, 6), (6, 3, 7), (7, 3, 6), (6, 3, 5), (5, 1, 5), (5, 1, 15), (15, 1, 16), (16, 3, 17), (17, 3, 16), (16, 3, 17), (17, 3, 16), (16, 3, 16), (16, 3, 16), (16, 3, 15), (15, 1, 25), (25, 1, 24), (24, 1, 14)]"
228,"[(9, 3, 8), (8, 3, 7), (7, 3, 6), (6, 3, 5), (5, 1, 15), (15, 1, 25), (25, 1, 24), (24, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 55), (55, 1, 65), (65, 1, 55), (55, 1, 55), (55, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 76), (76, 1, 86), (86, 4, 86)]"
229,"[(9, 3, 9), (9, 3, 9), (9, 3, 19), (19, 1, 29), (29, 3, 28), (28, 3, 27), (27, 3, 26), (26, 3, 25), (25, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 46), (46, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 64), (64, 1, 74), (74, 4, 74), (74, 4, 84)]"
230,"[(3, 4, 4), (4, 1, 14), (14, 1, 13), (13, 4, 13), (13, 4, 3), (3, 4, 4), (4, 1, 14), (14, 1, 14), (14, 1, 4), (4, 1, 14), (14, 1, 14), (14, 1, 4), (4, 1, 14), (14, 1, 24), (24, 1, 34), (34, 1, 35), (35, 1, 35), (35, 1, 45), (45, 1, 46), (46, 1, 46)]"
231,"[(6, 3, 6), (6, 3, 5), (5, 1, 5), (5, 1, 15), (15, 1, 14), (14, 1, 4), (4, 1, 14), (14, 1, 24), (24, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 64), (64, 1, 74), (74, 4, 74), (74, 4, 75), (75, 4, 85), (85, 4, 85), (85, 4, 75), (75, 4, 65), (65, 1, 75)]"
232,"[(0, 4, 1), (1, 4, 0), (0, 4, 1), (1, 4, 1), (1, 4, 2), (2, 4, 3), (3, 4, 4), (4, 1, 14), (14, 1, 24), (24, 1, 34), (34, 1, 34), (34, 1, 44), (44, 1, 34), (34, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 65), (65, 1, 65)]"
233,"[(5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 55), (55, 1, 56), (56, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 65), (65, 1, 75), (75, 4, 76), (76, 1, 76), (76, 1, 86), (86, 4, 87), (87, 0, 77), (77, 1, 76), (76, 1, 76), (76, 1, 86)]"
234,"[(1, 4, 2), (2, 4, 3), (3, 4, 4), (4, 1, 5), (5, 1, 15), (15, 1, 25), (25, 1, 24), (24, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 64), (64, 1, 74), (74, 4, 75), (75, 4, 76), (76, 1, 86), (86, 4, 96), (96, 2, 96), (96, 2, 86), (86, 4, 87), (87, 0, 97)]"
235,"[(8, 3, 18), (18, 3, 17), (17, 3, 16), (16, 3, 17), (17, 3, 27), (27, 3, 26), (26, 3, 26), (26, 3, 27), (27, 3, 26), (26, 3, 27), (27, 3, 27), (27, 3, 28), (28, 3, 29), (29, 3, 28), (28, 3, 18), (18, 3, 19), (19, 1, 19), (19, 1, 29), (29, 3, 28), (28, 3, 27)]"
236,"[(4, 1, 4), (4, 1, 14), (14, 1, 24), (24, 1, 25), (25, 1, 35), (35, 1, 34), (34, 1, 44), (44, 1, 44), (44, 1, 54), (54, 1, 64), (64, 1, 74), (74, 4, 75), (75, 4, 76), (76, 1, 86), (86, 4, 96), (96, 2, 86), (86, 4, 96), (96, 2, 96), (96, 2, 86), (86, 4, 87)]"
237,"[(0, 4, 1), (1, 4, 1), (1, 4, 1), (1, 4, 2), (2, 4, 3), (3, 4, 4), (4, 1, 14), (14, 1, 24), (24, 1, 34), (34, 1, 44), (44, 1, 44), (44, 1, 34), (34, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 64), (64, 1, 74), (74, 4, 75), (75, 4, 76), (76, 1, 86)]"
238,"[(8, 3, 7), (7, 3, 6), (6, 3, 5), (5, 1, 15), (15, 1, 5), (5, 1, 6), (6, 3, 5), (5, 1, 6), (6, 3, 6), (6, 3, 5), (5, 1, 4), (4, 1, 14), (14, 1, 15), (15, 1, 25), (25, 1, 26), (26, 3, 16), (16, 3, 16), (16, 3, 15), (15, 1, 14), (14, 1, 24)]"
239,"[(0, 4, 0), (0, 4, 1), (1, 4, 2), (2, 4, 2), (2, 4, 3), (3, 4, 4), (4, 1, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 44), (44, 1, 44), (44, 1, 54), (54, 1, 64), (64, 1, 65), (65, 1, 75), (75, 4, 76), (76, 1, 86), (86, 4, 87)]"
240,"[(1, 4, 2), (2, 4, 3), (3, 4, 4), (4, 1, 14), (14, 1, 4), (4, 1, 14), (14, 1, 13), (13, 4, 13), (13, 4, 14), (14, 1, 14), (14, 1, 24), (24, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 54), (54, 1, 64), (64, 1, 64), (64, 1, 54), (54, 1, 54), (54, 1, 54)]"
241,"[(3, 4, 3), (3, 4, 4), (4, 1, 4), (4, 1, 14), (14, 1, 24), (24, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 54), (54, 1, 54), (54, 1, 64), (64, 1, 74), (74, 4, 75), (75, 4, 76), (76, 1, 75), (75, 4, 76), (76, 1, 86), (86, 4, 96), (96, 2, 86), (86, 4, 96)]"
242,"[(1, 4, 2), (2, 4, 2), (2, 4, 2), (2, 4, 3), (3, 4, 4), (4, 1, 14), (14, 1, 24), (24, 1, 23), (23, 4, 23), (23, 4, 23), (23, 4, 24), (24, 1, 34), (34, 1, 34), (34, 1, 34), (34, 1, 44), (44, 1, 45), (45, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75)]"
243,"[(7, 3, 7), (7, 3, 6), (6, 3, 5), (5, 1, 4), (4, 1, 4), (4, 1, 3), (3, 4, 3), (3, 4, 2), (2, 4, 3), (3, 4, 2), (2, 4, 1), (1, 4, 2), (2, 4, 3), (3, 4, 4), (4, 1, 4), (4, 1, 14), (14, 1, 14), (14, 1, 4), (4, 1, 14), (14, 1, 24)]"
244,"[(2, 4, 2), (2, 4, 3), (3, 4, 3), (3, 4, 4), (4, 1, 4), (4, 1, 4), (4, 1, 14), (14, 1, 24), (24, 1, 23), (23, 4, 24), (24, 1, 34), (34, 1, 44), (44, 1, 34), (34, 1, 35), (35, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 76)]"
245,"[(3, 4, 3), (3, 4, 3), (3, 4, 4), (4, 1, 14), (14, 1, 15), (15, 1, 25), (25, 1, 25), (25, 1, 25), (25, 1, 25), (25, 1, 35), (35, 1, 35), (35, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 76), (76, 1, 86), (86, 4, 87)]"
246,"[(3, 4, 4), (4, 1, 14), (14, 1, 24), (24, 1, 34), (34, 1, 44), (44, 1, 44), (44, 1, 54), (54, 1, 64), (64, 1, 65), (65, 1, 75), (75, 4, 76), (76, 1, 66), (66, 1, 76), (76, 1, 86), (86, 4, 87), (87, 0, 86), (86, 4, 87), (87, 0, 97), (97, 2, 87), (87, 0, 87)]"
247,"[(6, 3, 5), (5, 1, 15), (15, 1, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 44), (44, 1, 54), (54, 1, 44), (44, 1, 44), (44, 1, 44), (44, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 64), (64, 1, 74), (74, 4, 75), (75, 4, 76), (76, 1, 75)]"
248,"[(7, 3, 6), (6, 3, 6), (6, 3, 5), (5, 1, 15), (15, 1, 14), (14, 1, 24), (24, 1, 34), (34, 1, 44), (44, 1, 45), (45, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 85), (85, 4, 95), (95, 4, 96), (96, 2, 86), (86, 4, 87), (87, 0, 87)]"
249,"[(8, 3, 9), (9, 3, 8), (8, 3, 18), (18, 3, 17), (17, 3, 16), (16, 3, 26), (26, 3, 25), (25, 1, 35), (35, 1, 25), (25, 1, 35), (35, 1, 34), (34, 1, 35), (35, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 64), (64, 1, 74), (74, 4, 74), (74, 4, 75), (75, 4, 76)]"
250,"[(9, 3, 9), (9, 3, 9), (9, 3, 8), (8, 3, 7), (7, 3, 6), (6, 3, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 35), (35, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 65), (65, 1, 64), (64, 1, 74), (74, 4, 75), (75, 4, 65), (65, 1, 75)]"
251,"[(8, 3, 18), (18, 3, 8), (8, 3, 8), (8, 3, 9), (9, 3, 8), (8, 3, 7), (7, 3, 8), (8, 3, 7), (7, 3, 6), (6, 3, 5), (5, 1, 5), (5, 1, 6), (6, 3, 5), (5, 1, 4), (4, 1, 3), (3, 4, 3), (3, 4, 4), (4, 1, 4), (4, 1, 14), (14, 1, 24)]"
252,"[(3, 4, 3), (3, 4, 4), (4, 1, 14), (14, 1, 24), (24, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 55), (55, 1, 54), (54, 1, 64), (64, 1, 74), (74, 4, 75), (75, 4, 76), (76, 1, 86), (86, 4, 87), (87, 0, 86), (86, 4, 86), (86, 4, 87), (87, 0, 88), (88, 3, 87)]"
253,"[(2, 4, 3), (3, 4, 4), (4, 1, 14), (14, 1, 24), (24, 1, 34), (34, 1, 34), (34, 1, 44), (44, 1, 44), (44, 1, 54), (54, 1, 64), (64, 1, 74), (74, 4, 64), (64, 1, 54), (54, 1, 54), (54, 1, 44), (44, 1, 54), (54, 1, 55), (55, 1, 56), (56, 1, 57), (57, 1, 67)]"
254,"[(6, 3, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 34), (34, 1, 44), (44, 1, 34), (34, 1, 44), (44, 1, 44), (44, 1, 54), (54, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 74), (74, 4, 75), (75, 4, 76), (76, 1, 76), (76, 1, 86), (86, 4, 86), (86, 4, 76)]"
255,"[(6, 3, 16), (16, 3, 15), (15, 1, 15), (15, 1, 14), (14, 1, 24), (24, 1, 25), (25, 1, 35), (35, 1, 35), (35, 1, 45), (45, 1, 44), (44, 1, 54), (54, 1, 64), (64, 1, 74), (74, 4, 74), (74, 4, 74), (74, 4, 75), (75, 4, 76), (76, 1, 75), (75, 4, 76), (76, 1, 66)]"
256,"[(3, 4, 4), (4, 1, 4), (4, 1, 14), (14, 1, 24), (24, 1, 24), (24, 1, 34), (34, 1, 44), (44, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 65), (65, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 65), (65, 1, 75), (75, 4, 76), (76, 1, 86), (86, 4, 96), (96, 2, 86)]"
257,"[(5, 1, 15), (15, 1, 14), (14, 1, 24), (24, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 64), (64, 1, 65), (65, 1, 75), (75, 4, 85), (85, 4, 84), (84, 4, 85), (85, 4, 95), (95, 4, 96), (96, 2, 86), (86, 4, 87), (87, 0, 87), (87, 0, 87), (87, 0, 87), (87, 0, 87)]"
258,"[(2, 4, 12), (12, 4, 13), (13, 4, 13), (13, 4, 14), (14, 1, 14), (14, 1, 24), (24, 1, 14), (14, 1, 15), (15, 1, 14), (14, 1, 24), (24, 1, 23), (23, 4, 22), (22, 4, 23), (23, 4, 22), (22, 4, 23), (23, 4, 24), (24, 1, 34), (34, 1, 24), (24, 1, 14), (14, 1, 24)]"
259,"[(6, 3, 5), (5, 1, 5), (5, 1, 4), (4, 1, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 34), (34, 1, 44), (44, 1, 45), (45, 1, 44), (44, 1, 54), (54, 1, 54), (54, 1, 44), (44, 1, 54), (54, 1, 54), (54, 1, 54), (54, 1, 64), (64, 1, 74), (74, 4, 75)]"
260,"[(1, 4, 2), (2, 4, 3), (3, 4, 3), (3, 4, 4), (4, 1, 14), (14, 1, 24), (24, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 64), (64, 1, 65), (65, 1, 75), (75, 4, 75), (75, 4, 76), (76, 1, 77), (77, 1, 87), (87, 0, 87), (87, 0, 87), (87, 0, 77), (77, 1, 87)]"
261,"[(6, 3, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 54), (54, 1, 64), (64, 1, 64), (64, 1, 64), (64, 1, 74), (74, 4, 74), (74, 4, 75), (75, 4, 76), (76, 1, 77), (77, 1, 87), (87, 0, 87), (87, 0, 87), (87, 0, 88)]"
262,"[(0, 4, 1), (1, 4, 11), (11, 4, 12), (12, 4, 22), (22, 4, 32), (32, 2, 32), (32, 2, 31), (31, 3, 30), (30, 1, 30), (30, 1, 40), (40, 1, 40), (40, 1, 50), (50, 1, 60), (60, 1, 60), (60, 1, 61), (61, 3, 51), (51, 3, 51), (51, 3, 50), (50, 1, 60), (60, 1, 70)]"
263,"[(8, 3, 7), (7, 3, 6), (6, 3, 16), (16, 3, 16), (16, 3, 15), (15, 1, 16), (16, 3, 15), (15, 1, 25), (25, 1, 35), (35, 1, 25), (25, 1, 26), (26, 3, 25), (25, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 76), (76, 1, 86)]"
264,"[(2, 4, 12), (12, 4, 13), (13, 4, 14), (14, 1, 13), (13, 4, 3), (3, 4, 4), (4, 1, 14), (14, 1, 24), (24, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 54), (54, 1, 44), (44, 1, 54), (54, 1, 44), (44, 1, 54), (54, 1, 64), (64, 1, 74), (74, 4, 75), (75, 4, 85)]"
265,"[(3, 4, 4), (4, 1, 3), (3, 4, 2), (2, 4, 3), (3, 4, 3), (3, 4, 4), (4, 1, 4), (4, 1, 14), (14, 1, 14), (14, 1, 24), (24, 1, 34), (34, 1, 44), (44, 1, 44), (44, 1, 34), (34, 1, 24), (24, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 64), (64, 1, 65)]"
266,"[(4, 1, 3), (3, 4, 4), (4, 1, 3), (3, 4, 4), (4, 1, 3), (3, 4, 4), (4, 1, 14), (14, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 34), (34, 1, 34), (34, 1, 24), (24, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 65)]"
267,"[(4, 1, 14), (14, 1, 14), (14, 1, 24), (24, 1, 23), (23, 4, 23), (23, 4, 24), (24, 1, 34), (34, 1, 44), (44, 1, 44), (44, 1, 34), (34, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 64), (64, 1, 74), (74, 4, 74), (74, 4, 74), (74, 4, 75), (75, 4, 76), (76, 1, 86)]"
268,"[(5, 1, 15), (15, 1, 16), (16, 3, 17), (17, 3, 18), (18, 3, 18), (18, 3, 17), (17, 3, 16), (16, 3, 15), (15, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 56), (56, 1, 55), (55, 1, 65), (65, 1, 64), (64, 1, 74), (74, 4, 84), (84, 4, 85)]"
269,"[(8, 3, 7), (7, 3, 8), (8, 3, 7), (7, 3, 8), (8, 3, 8), (8, 3, 7), (7, 3, 6), (6, 3, 6), (6, 3, 5), (5, 1, 6), (6, 3, 6), (6, 3, 5), (5, 1, 6), (6, 3, 7), (7, 3, 8), (8, 3, 7), (7, 3, 6), (6, 3, 5), (5, 1, 6), (6, 3, 6)]"
270,"[(5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 54), (54, 1, 64), (64, 1, 65), (65, 1, 75), (75, 4, 65), (65, 1, 75), (75, 4, 76), (76, 1, 86), (86, 4, 87), (87, 0, 87), (87, 0, 88), (88, 3, 87), (87, 0, 87)]"
271,"[(3, 4, 4), (4, 1, 14), (14, 1, 24), (24, 1, 34), (34, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 64), (64, 1, 74), (74, 4, 75), (75, 4, 85), (85, 4, 86), (86, 4, 96), (96, 2, 96), (96, 2, 86), (86, 4, 87), (87, 0, 87), (87, 0, 87), (87, 0, 97), (97, 2, 87)]"
272,"[(4, 1, 14), (14, 1, 14), (14, 1, 24), (24, 1, 34), (34, 1, 24), (24, 1, 24), (24, 1, 23), (23, 4, 24), (24, 1, 34), (34, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 64), (64, 1, 74), (74, 4, 75), (75, 4, 76), (76, 1, 86), (86, 4, 87), (87, 0, 87), (87, 0, 87)]"
273,"[(2, 4, 3), (3, 4, 4), (4, 1, 14), (14, 1, 24), (24, 1, 24), (24, 1, 34), (34, 1, 34), (34, 1, 44), (44, 1, 44), (44, 1, 44), (44, 1, 54), (54, 1, 64), (64, 1, 74), (74, 4, 74), (74, 4, 75), (75, 4, 76), (76, 1, 86), (86, 4, 76), (76, 1, 86), (86, 4, 87)]"
274,"[(1, 4, 0), (0, 4, 1), (1, 4, 2), (2, 4, 3), (3, 4, 4), (4, 1, 14), (14, 1, 24), (24, 1, 34), (34, 1, 24), (24, 1, 34), (34, 1, 35), (35, 1, 35), (35, 1, 45), (45, 1, 45), (45, 1, 44), (44, 1, 44), (44, 1, 44), (44, 1, 54), (54, 1, 64), (64, 1, 74)]"
275,"[(7, 3, 6), (6, 3, 5), (5, 1, 15), (15, 1, 5), (5, 1, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 76), (76, 1, 86), (86, 4, 85), (85, 4, 84), (84, 4, 85), (85, 4, 86), (86, 4, 96), (96, 2, 86)]"
276,"[(4, 1, 14), (14, 1, 24), (24, 1, 34), (34, 1, 24), (24, 1, 34), (34, 1, 35), (35, 1, 25), (25, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 65), (65, 1, 65), (65, 1, 75), (75, 4, 76), (76, 1, 86), (86, 4, 87), (87, 0, 86)]"
277,"[(6, 3, 5), (5, 1, 4), (4, 1, 14), (14, 1, 24), (24, 1, 23), (23, 4, 24), (24, 1, 25), (25, 1, 15), (15, 1, 16), (16, 3, 26), (26, 3, 25), (25, 1, 24), (24, 1, 34), (34, 1, 24), (24, 1, 34), (34, 1, 35), (35, 1, 35), (35, 1, 45), (45, 1, 46), (46, 1, 46)]"
278,"[(3, 4, 2), (2, 4, 2), (2, 4, 3), (3, 4, 4), (4, 1, 14), (14, 1, 24), (24, 1, 34), (34, 1, 34), (34, 1, 35), (35, 1, 34), (34, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 76), (76, 1, 66), (66, 1, 76), (76, 1, 86), (86, 4, 87)]"
279,"[(0, 4, 0), (0, 4, 1), (1, 4, 2), (2, 4, 3), (3, 4, 2), (2, 4, 2), (2, 4, 2), (2, 4, 2), (2, 4, 3), (3, 4, 2), (2, 4, 3), (3, 4, 4), (4, 1, 4), (4, 1, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65)]"
280,"[(5, 1, 15), (15, 1, 25), (25, 1, 24), (24, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 44), (44, 1, 54), (54, 1, 64), (64, 1, 64), (64, 1, 74), (74, 4, 64), (64, 1, 74), (74, 4, 64), (64, 1, 65), (65, 1, 64), (64, 1, 64), (64, 1, 74), (74, 4, 84), (84, 4, 85)]"
281,"[(2, 4, 1), (1, 4, 2), (2, 4, 2), (2, 4, 12), (12, 4, 13), (13, 4, 14), (14, 1, 15), (15, 1, 25), (25, 1, 24), (24, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 44), (44, 1, 54), (54, 1, 64), (64, 1, 65), (65, 1, 75), (75, 4, 74), (74, 4, 74), (74, 4, 75)]"
282,"[(8, 3, 7), (7, 3, 17), (17, 3, 16), (16, 3, 15), (15, 1, 25), (25, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 34), (34, 1, 44), (44, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 54), (54, 1, 44), (44, 1, 54), (54, 1, 54), (54, 1, 64), (64, 1, 54), (54, 1, 64)]"
283,"[(6, 3, 6), (6, 3, 5), (5, 1, 4), (4, 1, 4), (4, 1, 5), (5, 1, 4), (4, 1, 5), (5, 1, 15), (15, 1, 14), (14, 1, 24), (24, 1, 25), (25, 1, 35), (35, 1, 34), (34, 1, 24), (24, 1, 34), (34, 1, 44), (44, 1, 45), (45, 1, 35), (35, 1, 45), (45, 1, 55)]"
284,"[(9, 3, 19), (19, 1, 29), (29, 3, 28), (28, 3, 27), (27, 3, 26), (26, 3, 16), (16, 3, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 76), (76, 1, 86), (86, 4, 87), (87, 0, 87), (87, 0, 87), (87, 0, 86), (86, 4, 85)]"
285,"[(2, 4, 1), (1, 4, 2), (2, 4, 1), (1, 4, 1), (1, 4, 11), (11, 4, 21), (21, 4, 22), (22, 4, 12), (12, 4, 13), (13, 4, 23), (23, 4, 24), (24, 1, 14), (14, 1, 13), (13, 4, 14), (14, 1, 24), (24, 1, 34), (34, 1, 34), (34, 1, 44), (44, 1, 44), (44, 1, 44)]"
286,"[(4, 1, 14), (14, 1, 24), (24, 1, 34), (34, 1, 24), (24, 1, 34), (34, 1, 34), (34, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 64), (64, 1, 65), (65, 1, 75), (75, 4, 65), (65, 1, 55), (55, 1, 65), (65, 1, 66), (66, 1, 76), (76, 1, 86), (86, 4, 96), (96, 2, 86)]"
287,"[(5, 1, 15), (15, 1, 25), (25, 1, 15), (15, 1, 14), (14, 1, 24), (24, 1, 34), (34, 1, 44), (44, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 64), (64, 1, 64), (64, 1, 74), (74, 4, 75), (75, 4, 65), (65, 1, 64), (64, 1, 74), (74, 4, 84), (84, 4, 85), (85, 4, 84)]"
288,"[(7, 3, 6), (6, 3, 7), (7, 3, 17), (17, 3, 17), (17, 3, 16), (16, 3, 6), (6, 3, 5), (5, 1, 5), (5, 1, 5), (5, 1, 4), (4, 1, 14), (14, 1, 24), (24, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 64), (64, 1, 64), (64, 1, 64), (64, 1, 74), (74, 4, 75)]"
289,"[(8, 3, 7), (7, 3, 6), (6, 3, 5), (5, 1, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 34), (34, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 64), (64, 1, 65), (65, 1, 75), (75, 4, 76), (76, 1, 75), (75, 4, 74), (74, 4, 75), (75, 4, 76), (76, 1, 86)]"
290,"[(7, 3, 6), (6, 3, 6), (6, 3, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 75), (75, 4, 74), (74, 4, 75), (75, 4, 85), (85, 4, 86), (86, 4, 87), (87, 0, 87), (87, 0, 87)]"
291,"[(7, 3, 7), (7, 3, 6), (6, 3, 16), (16, 3, 15), (15, 1, 25), (25, 1, 35), (35, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 56), (56, 1, 57), (57, 1, 67), (67, 1, 77), (77, 1, 87), (87, 0, 77), (77, 1, 67), (67, 1, 66), (66, 1, 76), (76, 1, 77)]"
292,"[(9, 3, 19), (19, 1, 29), (29, 3, 28), (28, 3, 27), (27, 3, 26), (26, 3, 25), (25, 1, 35), (35, 1, 45), (45, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 55), (55, 1, 54), (54, 1, 64), (64, 1, 64), (64, 1, 54), (54, 1, 64), (64, 1, 74), (74, 4, 74)]"
293,"[(5, 1, 6), (6, 3, 7), (7, 3, 6), (6, 3, 5), (5, 1, 15), (15, 1, 15), (15, 1, 25), (25, 1, 24), (24, 1, 34), (34, 1, 35), (35, 1, 45), (45, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 85), (85, 4, 75), (75, 4, 74), (74, 4, 74), (74, 4, 74)]"
294,"[(1, 4, 2), (2, 4, 1), (1, 4, 1), (1, 4, 2), (2, 4, 3), (3, 4, 3), (3, 4, 4), (4, 1, 4), (4, 1, 3), (3, 4, 2), (2, 4, 3), (3, 4, 4), (4, 1, 14), (14, 1, 15), (15, 1, 16), (16, 3, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 46)]"
295,"[(2, 4, 1), (1, 4, 2), (2, 4, 12), (12, 4, 13), (13, 4, 14), (14, 1, 4), (4, 1, 14), (14, 1, 24), (24, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 64), (64, 1, 74), (74, 4, 84), (84, 4, 85), (85, 4, 86), (86, 4, 87), (87, 0, 77), (77, 1, 87), (87, 0, 87)]"
296,"[(7, 3, 17), (17, 3, 16), (16, 3, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 44), (44, 1, 44), (44, 1, 54), (54, 1, 44), (44, 1, 54), (54, 1, 54), (54, 1, 64), (64, 1, 74), (74, 4, 75), (75, 4, 65), (65, 1, 66), (66, 1, 76), (76, 1, 66), (66, 1, 67)]"
