m,trajs
374,"[(3, np.int64(4), 4), (4, np.int64(1), 14), (14, np.int64(1), 24), (24, np.int64(1), 34), (34, np.int64(1), 34), (34, np.int64(1), 24), (24, np.int64(1), 34), (34, np.int64(1), 34), (34, np.int64(1), 44), (44, np.int64(1), 54), (54, np.int64(1), 64), (64, np.int64(1), 74), (74, np.int64(4), 75), (75, np.int64(4), 76), (76, np.int64(1), 86), (86, np.int64(4), 87), (87, np.int64(0), 88), (88, np.int64(3), 98), (98, np.int64(2), 88), (88, np.int64(3), 98)]"
375,"[(4, np.int64(1), 14), (14, np.int64(1), 24), (24, np.int64(1), 14), (14, np.int64(1), 13), (13, np.int64(4), 12), (12, np.int64(4), 13), (13, np.int64(4), 3), (3, np.int64(4), 3), (3, np.int64(4), 13), (13, np.int64(4), 23), (23, np.int64(4), 24), (24, np.int64(1), 34), (34, np.int64(1), 44), (44, np.int64(1), 54), (54, np.int64(1), 54), (54, np.int64(1), 64), (64, np.int64(1), 74), (74, np.int64(4), 75), (75, np.int64(4), 76), (76, np.int64(1), 66)]"
376,"[(2, np.int64(4), 3), (3, np.int64(4), 4), (4, np.int64(1), 14), (14, np.int64(1), 24), (24, np.int64(1), 24), (24, np.int64(1), 34), (34, np.int64(1), 35), (35, np.int64(1), 25), (25, np.int64(1), 26), (26, np.int64(3), 25), (25, np.int64(1), 25), (25, np.int64(1), 35), (35, np.int64(1), 45), (45, np.int64(1), 44), (44, np.int64(1), 45), (45, np.int64(1), 55), (55, np.int64(1), 65), (65, np.int64(1), 75), (75, np.int64(4), 85), (85, np.int64(4), 86)]"
377,"[(2, np.int64(4), 2), (2, np.int64(4), 2), (2, np.int64(4), 12), (12, np.int64(4), 13), (13, np.int64(4), 23), (23, np.int64(4), 24), (24, np.int64(1), 34), (34, np.int64(1), 44), (44, np.int64(1), 54), (54, np.int64(1), 64), (64, np.int64(1), 74), (74, np.int64(4), 75), (75, np.int64(4), 85), (85, np.int64(4), 95), (95, np.int64(4), 96), (96, np.int64(2), 86), (86, np.int64(4), 87), (87, np.int64(0), 97), (97, np.int64(2), 87), (87, np.int64(0), 86)]"
378,"[(8, np.int64(3), 7), (7, np.int64(3), 6), (6, np.int64(3), 7), (7, np.int64(3), 17), (17, np.int64(3), 18), (18, np.int64(3), 17), (17, np.int64(3), 16), (16, np.int64(3), 15), (15, np.int64(1), 16), (16, np.int64(3), 26), (26, np.int64(3), 25), (25, np.int64(1), 35), (35, np.int64(1), 25), (25, np.int64(1), 25), (25, np.int64(1), 26), (26, np.int64(3), 25), (25, np.int64(1), 35), (35, np.int64(1), 45), (45, np.int64(1), 55), (55, np.int64(1), 54)]"
379,"[(6, np.int64(3), 7), (7, np.int64(3), 6), (6, np.int64(3), 7), (7, np.int64(3), 17), (17, np.int64(3), 16), (16, np.int64(3), 17), (17, np.int64(3), 17), (17, np.int64(3), 16), (16, np.int64(3), 26), (26, np.int64(3), 26), (26, np.int64(3), 25), (25, np.int64(1), 35), (35, np.int64(1), 45), (45, np.int64(1), 55), (55, np.int64(1), 55), (55, np.int64(1), 55), (55, np.int64(1), 56), (56, np.int64(1), 66), (66, np.int64(1), 76), (76, np.int64(1), 86)]"
380,"[(8, np.int64(3), 7), (7, np.int64(3), 17), (17, np.int64(3), 7), (7, np.int64(3), 6), (6, np.int64(3), 5), (5, np.int64(1), 15), (15, np.int64(1), 15), (15, np.int64(1), 25), (25, np.int64(1), 25), (25, np.int64(1), 35), (35, np.int64(1), 45), (45, np.int64(1), 55), (55, np.int64(1), 65), (65, np.int64(1), 66), (66, np.int64(1), 76), (76, np.int64(1), 86), (86, np.int64(4), 76), (76, np.int64(1), 86), (86, np.int64(4), 96), (96, np.int64(2), 96)]"
381,"[(9, np.int64(3), 8), (8, np.int64(3), 7), (7, np.int64(3), 6), (6, np.int64(3), 16), (16, np.int64(3), 15), (15, np.int64(1), 25), (25, np.int64(1), 25), (25, np.int64(1), 15), (15, np.int64(1), 16), (16, np.int64(3), 17), (17, np.int64(3), 16), (16, np.int64(3), 15), (15, np.int64(1), 25), (25, np.int64(1), 35), (35, np.int64(1), 45), (45, np.int64(1), 55), (55, np.int64(1), 65), (65, np.int64(1), 75), (75, np.int64(4), 76), (76, np.int64(1), 86)]"
382,"[(6, np.int64(3), 5), (5, np.int64(1), 4), (4, np.int64(1), 14), (14, np.int64(1), 24), (24, np.int64(1), 34), (34, np.int64(1), 44), (44, np.int64(1), 54), (54, np.int64(1), 54), (54, np.int64(1), 64), (64, np.int64(1), 74), (74, np.int64(4), 74), (74, np.int64(4), 84), (84, np.int64(4), 84), (84, np.int64(4), 85), (85, np.int64(4), 85), (85, np.int64(4), 86), (86, np.int64(4), 87), (87, np.int64(0), 87), (87, np.int64(0), 87), (87, np.int64(0), 77)]"
383,"[(5, np.int64(1), 15), (15, np.int64(1), 25), (25, np.int64(1), 35), (35, np.int64(1), 45), (45, np.int64(1), 55), (55, np.int64(1), 65), (65, np.int64(1), 75), (75, np.int64(4), 76), (76, np.int64(1), 66), (66, np.int64(1), 56), (56, np.int64(1), 56), (56, np.int64(1), 66), (66, np.int64(1), 65), (65, np.int64(1), 75), (75, np.int64(4), 76), (76, np.int64(1), 86), (86, np.int64(4), 87), (87, np.int64(0), 97), (97, np.int64(2), 87), (87, np.int64(0), 87)]"
384,"[(5, np.int64(1), 4), (4, np.int64(1), 14), (14, np.int64(1), 4), (4, np.int64(1), 14), (14, np.int64(1), 15), (15, np.int64(1), 25), (25, np.int64(1), 15), (15, np.int64(1), 25), (25, np.int64(1), 35), (35, np.int64(1), 25), (25, np.int64(1), 35), (35, np.int64(1), 45), (45, np.int64(1), 45), (45, np.int64(1), 55), (55, np.int64(1), 65), (65, np.int64(1), 75), (75, np.int64(4), 75), (75, np.int64(4), 76), (76, np.int64(1), 76), (76, np.int64(1), 86)]"
385,"[(6, np.int64(3), 16), (16, np.int64(3), 15), (15, np.int64(1), 25), (25, np.int64(1), 35), (35, np.int64(1), 45), (45, np.int64(1), 45), (45, np.int64(1), 55), (55, np.int64(1), 65), (65, np.int64(1), 55), (55, np.int64(1), 65), (65, np.int64(1), 66), (66, np.int64(1), 76), (76, np.int64(1), 76), (76, np.int64(1), 66), (66, np.int64(1), 76), (76, np.int64(1), 66), (66, np.int64(1), 76), (76, np.int64(1), 77), (77, np.int64(1), 76), (76, np.int64(1), 86)]"
386,"[(4, np.int64(1), 14), (14, np.int64(1), 13), (13, np.int64(4), 14), (14, np.int64(1), 24), (24, np.int64(1), 34), (34, np.int64(1), 44), (44, np.int64(1), 44), (44, np.int64(1), 44), (44, np.int64(1), 54), (54, np.int64(1), 64), (64, np.int64(1), 64), (64, np.int64(1), 74), (74, np.int64(4), 64), (64, np.int64(1), 64), (64, np.int64(1), 74), (74, np.int64(4), 75), (75, np.int64(4), 76), (76, np.int64(1), 66), (66, np.int64(1), 67), (67, np.int64(1), 77)]"
387,"[(5, np.int64(1), 15), (15, np.int64(1), 15), (15, np.int64(1), 25), (25, np.int64(1), 35), (35, np.int64(1), 35), (35, np.int64(1), 45), (45, np.int64(1), 55), (55, np.int64(1), 65), (65, np.int64(1), 64), (64, np.int64(1), 64), (64, np.int64(1), 74), (74, np.int64(4), 74), (74, np.int64(4), 75), (75, np.int64(4), 76), (76, np.int64(1), 76), (76, np.int64(1), 76), (76, np.int64(1), 77), (77, np.int64(1), 76), (76, np.int64(1), 77), (77, np.int64(1), 87)]"
388,"[(6, np.int64(3), 6), (6, np.int64(3), 6), (6, np.int64(3), 7), (7, np.int64(3), 6), (6, np.int64(3), 6), (6, np.int64(3), 16), (16, np.int64(3), 15), (15, np.int64(1), 5), (5, np.int64(1), 6), (6, np.int64(3), 5), (5, np.int64(1), 5), (5, np.int64(1), 15), (15, np.int64(1), 25), (25, np.int64(1), 15), (15, np.int64(1), 25), (25, np.int64(1), 25), (25, np.int64(1), 35), (35, np.int64(1), 45), (45, np.int64(1), 55), (55, np.int64(1), 65)]"
389,"[(8, np.int64(3), 9), (9, np.int64(3), 9), (9, np.int64(3), 8), (8, np.int64(3), 7), (7, np.int64(3), 6), (6, np.int64(3), 5), (5, np.int64(1), 15), (15, np.int64(1), 25), (25, np.int64(1), 35), (35, np.int64(1), 45), (45, np.int64(1), 55), (55, np.int64(1), 54), (54, np.int64(1), 64), (64, np.int64(1), 74), (74, np.int64(4), 74), (74, np.int64(4), 75), (75, np.int64(4), 65), (65, np.int64(1), 75), (75, np.int64(4), 76), (76, np.int64(1), 86)]"
390,"[(5, np.int64(1), 4), (4, np.int64(1), 14), (14, np.int64(1), 24), (24, np.int64(1), 23), (23, np.int64(4), 23), (23, np.int64(4), 22), (22, np.int64(4), 23), (23, np.int64(4), 13), (13, np.int64(4), 23), (23, np.int64(4), 24), (24, np.int64(1), 14), (14, np.int64(1), 15), (15, np.int64(1), 25), (25, np.int64(1), 15), (15, np.int64(1), 25), (25, np.int64(1), 35), (35, np.int64(1), 25), (25, np.int64(1), 35), (35, np.int64(1), 45), (45, np.int64(1), 55)]"
391,"[(0, np.int64(4), 10), (10, np.int64(2), 11), (11, np.int64(4), 10), (10, np.int64(2), 0), (0, np.int64(4), 0), (0, np.int64(4), 10), (10, np.int64(2), 11), (11, np.int64(4), 11), (11, np.int64(4), 12), (12, np.int64(4), 13), (13, np.int64(4), 14), (14, np.int64(1), 14), (14, np.int64(1), 24), (24, np.int64(1), 34), (34, np.int64(1), 34), (34, np.int64(1), 34), (34, np.int64(1), 34), (34, np.int64(1), 44), (44, np.int64(1), 54), (54, np.int64(1), 64)]"
392,"[(7, np.int64(3), 6), (6, np.int64(3), 6), (6, np.int64(3), 6), (6, np.int64(3), 5), (5, np.int64(1), 5), (5, np.int64(1), 15), (15, np.int64(1), 25), (25, np.int64(1), 35), (35, np.int64(1), 35), (35, np.int64(1), 45), (45, np.int64(1), 55), (55, np.int64(1), 65), (65, np.int64(1), 75), (75, np.int64(4), 74), (74, np.int64(4), 75), (75, np.int64(4), 76), (76, np.int64(1), 76), (76, np.int64(1), 86), (86, np.int64(4), 87), (87, np.int64(0), 87)]"
393,"[(7, np.int64(3), 6), (6, np.int64(3), 5), (5, np.int64(1), 15), (15, np.int64(1), 25), (25, np.int64(1), 35), (35, np.int64(1), 35), (35, np.int64(1), 35), (35, np.int64(1), 45), (45, np.int64(1), 55), (55, np.int64(1), 54), (54, np.int64(1), 64), (64, np.int64(1), 65), (65, np.int64(1), 75), (75, np.int64(4), 65), (65, np.int64(1), 75), (75, np.int64(4), 76), (76, np.int64(1), 86), (86, np.int64(4), 87), (87, np.int64(0), 88), (88, np.int64(3), 87)]"
394,"[(5, np.int64(1), 5), (5, np.int64(1), 15), (15, np.int64(1), 25), (25, np.int64(1), 35), (35, np.int64(1), 45), (45, np.int64(1), 35), (35, np.int64(1), 45), (45, np.int64(1), 55), (55, np.int64(1), 65), (65, np.int64(1), 64), (64, np.int64(1), 65), (65, np.int64(1), 55), (55, np.int64(1), 56), (56, np.int64(1), 55), (55, np.int64(1), 65), (65, np.int64(1), 75), (75, np.int64(4), 65), (65, np.int64(1), 75), (75, np.int64(4), 76), (76, np.int64(1), 66)]"
395,"[(0, np.int64(4), 1), (1, np.int64(4), 2), (2, np.int64(4), 3), (3, np.int64(4), 3), (3, np.int64(4), 2), (2, np.int64(4), 2), (2, np.int64(4), 3), (3, np.int64(4), 3), (3, np.int64(4), 2), (2, np.int64(4), 1), (1, np.int64(4), 0), (0, np.int64(4), 0), (0, np.int64(4), 1), (1, np.int64(4), 11), (11, np.int64(4), 12), (12, np.int64(4), 13), (13, np.int64(4), 14), (14, np.int64(1), 24), (24, np.int64(1), 34), (34, np.int64(1), 44)]"
396,"[(6, np.int64(3), 6), (6, np.int64(3), 5), (5, np.int64(1), 15), (15, np.int64(1), 16), (16, np.int64(3), 15), (15, np.int64(1), 15), (15, np.int64(1), 16), (16, np.int64(3), 15), (15, np.int64(1), 14), (14, np.int64(1), 24), (24, np.int64(1), 14), (14, np.int64(1), 15), (15, np.int64(1), 14), (14, np.int64(1), 24), (24, np.int64(1), 34), (34, np.int64(1), 44), (44, np.int64(1), 44), (44, np.int64(1), 34), (34, np.int64(1), 35), (35, np.int64(1), 45)]"
397,"[(1, np.int64(4), 2), (2, np.int64(4), 3), (3, np.int64(4), 4), (4, np.int64(1), 14), (14, np.int64(1), 24), (24, np.int64(1), 34), (34, np.int64(1), 34), (34, np.int64(1), 34), (34, np.int64(1), 24), (24, np.int64(1), 23), (23, np.int64(4), 23), (23, np.int64(4), 24), (24, np.int64(1), 34), (34, np.int64(1), 34), (34, np.int64(1), 35), (35, np.int64(1), 45), (45, np.int64(1), 55), (55, np.int64(1), 45), (45, np.int64(1), 55), (55, np.int64(1), 65)]"
398,"[(7, np.int64(3), 8), (8, np.int64(3), 7), (7, np.int64(3), 17), (17, np.int64(3), 18), (18, np.int64(3), 17), (17, np.int64(3), 16), (16, np.int64(3), 26), (26, np.int64(3), 26), (26, np.int64(3), 16), (16, np.int64(3), 15), (15, np.int64(1), 25), (25, np.int64(1), 35), (35, np.int64(1), 34), (34, np.int64(1), 44), (44, np.int64(1), 54), (54, np.int64(1), 64), (64, np.int64(1), 74), (74, np.int64(4), 75), (75, np.int64(4), 76), (76, np.int64(1), 76)]"
399,"[(0, np.int64(4), 10), (10, np.int64(2), 0), (0, np.int64(4), 1), (1, np.int64(4), 11), (11, np.int64(4), 12), (12, np.int64(4), 22), (22, np.int64(4), 23), (23, np.int64(4), 23), (23, np.int64(4), 13), (13, np.int64(4), 13), (13, np.int64(4), 14), (14, np.int64(1), 4), (4, np.int64(1), 14), (14, np.int64(1), 24), (24, np.int64(1), 34), (34, np.int64(1), 44), (44, np.int64(1), 54), (54, np.int64(1), 54), (54, np.int64(1), 64), (64, np.int64(1), 64)]"
400,"[(6, np.int64(3), 5), (5, np.int64(1), 15), (15, np.int64(1), 25), (25, np.int64(1), 24), (24, np.int64(1), 14), (14, np.int64(1), 24), (24, np.int64(1), 34), (34, np.int64(1), 44), (44, np.int64(1), 45), (45, np.int64(1), 45), (45, np.int64(1), 55), (55, np.int64(1), 56), (56, np.int64(1), 55), (55, np.int64(1), 55), (55, np.int64(1), 54), (54, np.int64(1), 64), (64, np.int64(1), 74), (74, np.int64(4), 84), (84, np.int64(4), 85), (85, np.int64(4), 86)]"
401,"[(4, np.int64(1), 5), (5, np.int64(1), 15), (15, np.int64(1), 16), (16, np.int64(3), 15), (15, np.int64(1), 14), (14, np.int64(1), 14), (14, np.int64(1), 24), (24, np.int64(1), 34), (34, np.int64(1), 24), (24, np.int64(1), 24), (24, np.int64(1), 34), (34, np.int64(1), 44), (44, np.int64(1), 44), (44, np.int64(1), 54), (54, np.int64(1), 64), (64, np.int64(1), 74), (74, np.int64(4), 75), (75, np.int64(4), 76), (76, np.int64(1), 86), (86, np.int64(4), 76)]"
402,"[(2, np.int64(4), 1), (1, np.int64(4), 2), (2, np.int64(4), 3), (3, np.int64(4), 3), (3, np.int64(4), 3), (3, np.int64(4), 3), (3, np.int64(4), 13), (13, np.int64(4), 14), (14, np.int64(1), 24), (24, np.int64(1), 34), (34, np.int64(1), 44), (44, np.int64(1), 54), (54, np.int64(1), 64), (64, np.int64(1), 74), (74, np.int64(4), 75), (75, np.int64(4), 75), (75, np.int64(4), 76), (76, np.int64(1), 86), (86, np.int64(4), 86), (86, np.int64(4), 87)]"
403,"[(6, np.int64(3), 7), (7, np.int64(3), 6), (6, np.int64(3), 7), (7, np.int64(3), 6), (6, np.int64(3), 5), (5, np.int64(1), 15), (15, np.int64(1), 16), (16, np.int64(3), 15), (15, np.int64(1), 25), (25, np.int64(1), 35), (35, np.int64(1), 35), (35, np.int64(1), 45), (45, np.int64(1), 35), (35, np.int64(1), 35), (35, np.int64(1), 45), (45, np.int64(1), 46), (46, np.int64(1), 56), (56, np.int64(1), 55), (55, np.int64(1), 65), (65, np.int64(1), 66)]"
404,"[(9, np.int64(3), 8), (8, np.int64(3), 18), (18, np.int64(3), 17), (17, np.int64(3), 17), (17, np.int64(3), 27), (27, np.int64(3), 26), (26, np.int64(3), 26), (26, np.int64(3), 16), (16, np.int64(3), 17), (17, np.int64(3), 17), (17, np.int64(3), 27), (27, np.int64(3), 17), (17, np.int64(3), 7), (7, np.int64(3), 6), (6, np.int64(3), 16), (16, np.int64(3), 15), (15, np.int64(1), 25), (25, np.int64(1), 35), (35, np.int64(1), 34), (34, np.int64(1), 24)]"
405,"[(4, np.int64(1), 14), (14, np.int64(1), 24), (24, np.int64(1), 23), (23, np.int64(4), 23), (23, np.int64(4), 22), (22, np.int64(4), 32), (32, np.int64(2), 22), (22, np.int64(4), 23), (23, np.int64(4), 24), (24, np.int64(1), 34), (34, np.int64(1), 44), (44, np.int64(1), 45), (45, np.int64(1), 55), (55, np.int64(1), 65), (65, np.int64(1), 75), (75, np.int64(4), 85), (85, np.int64(4), 86), (86, np.int64(4), 87), (87, np.int64(0), 87), (87, np.int64(0), 87)]"
406,"[(7, np.int64(3), 6), (6, np.int64(3), 5), (5, np.int64(1), 15), (15, np.int64(1), 25), (25, np.int64(1), 15), (15, np.int64(1), 25), (25, np.int64(1), 35), (35, np.int64(1), 25), (25, np.int64(1), 26), (26, np.int64(3), 27), (27, np.int64(3), 26), (26, np.int64(3), 25), (25, np.int64(1), 35), (35, np.int64(1), 45), (45, np.int64(1), 55), (55, np.int64(1), 54), (54, np.int64(1), 64), (64, np.int64(1), 74), (74, np.int64(4), 75), (75, np.int64(4), 76)]"
407,"[(6, np.int64(3), 6), (6, np.int64(3), 7), (7, np.int64(3), 7), (7, np.int64(3), 17), (17, np.int64(3), 18), (18, np.int64(3), 28), (28, np.int64(3), 27), (27, np.int64(3), 26), (26, np.int64(3), 25), (25, np.int64(1), 35), (35, np.int64(1), 45), (45, np.int64(1), 46), (46, np.int64(1), 46), (46, np.int64(1), 46), (46, np.int64(1), 56), (56, np.int64(1), 57), (57, np.int64(1), 67), (67, np.int64(1), 77), (77, np.int64(1), 78), (78, np.int64(1), 77)]"
408,"[(2, np.int64(4), 3), (3, np.int64(4), 13), (13, np.int64(4), 14), (14, np.int64(1), 15), (15, np.int64(1), 25), (25, np.int64(1), 35), (35, np.int64(1), 45), (45, np.int64(1), 55), (55, np.int64(1), 65), (65, np.int64(1), 75), (75, np.int64(4), 76), (76, np.int64(1), 77), (77, np.int64(1), 87), (87, np.int64(0), 97), (97, np.int64(2), 87), (87, np.int64(0), 97), (97, np.int64(2), 87), (87, np.int64(0), 88), (88, np.int64(3), 87), (87, np.int64(0), 87)]"
409,"[(5, np.int64(1), 6), (6, np.int64(3), 5), (5, np.int64(1), 15), (15, np.int64(1), 25), (25, np.int64(1), 26), (26, np.int64(3), 25), (25, np.int64(1), 24), (24, np.int64(1), 34), (34, np.int64(1), 44), (44, np.int64(1), 54), (54, np.int64(1), 64), (64, np.int64(1), 74), (74, np.int64(4), 75), (75, np.int64(4), 74), (74, np.int64(4), 75), (75, np.int64(4), 76), (76, np.int64(1), 86), (86, np.int64(4), 96), (96, np.int64(2), 96), (96, np.int64(2), 86)]"
410,"[(0, np.int64(4), 10), (10, np.int64(2), 11), (11, np.int64(4), 10), (10, np.int64(2), 0), (0, np.int64(4), 1), (1, np.int64(4), 0), (0, np.int64(4), 1), (1, np.int64(4), 2), (2, np.int64(4), 3), (3, np.int64(4), 4), (4, np.int64(1), 14), (14, np.int64(1), 24), (24, np.int64(1), 14), (14, np.int64(1), 13), (13, np.int64(4), 23), (23, np.int64(4), 13), (13, np.int64(4), 14), (14, np.int64(1), 13), (13, np.int64(4), 14), (14, np.int64(1), 24)]"
411,"[(0, np.int64(4), 1), (1, np.int64(4), 2), (2, np.int64(4), 3), (3, np.int64(4), 2), (2, np.int64(4), 2), (2, np.int64(4), 2), (2, np.int64(4), 3), (3, np.int64(4), 4), (4, np.int64(1), 14), (14, np.int64(1), 24), (24, np.int64(1), 34), (34, np.int64(1), 44), (44, np.int64(1), 54), (54, np.int64(1), 54), (54, np.int64(1), 64), (64, np.int64(1), 54), (54, np.int64(1), 64), (64, np.int64(1), 54), (54, np.int64(1), 54), (54, np.int64(1), 64)]"
412,"[(7, np.int64(3), 6), (6, np.int64(3), 5), (5, np.int64(1), 4), (4, np.int64(1), 14), (14, np.int64(1), 24), (24, np.int64(1), 34), (34, np.int64(1), 44), (44, np.int64(1), 54), (54, np.int64(1), 64), (64, np.int64(1), 54), (54, np.int64(1), 64), (64, np.int64(1), 64), (64, np.int64(1), 64), (64, np.int64(1), 74), (74, np.int64(4), 84), (84, np.int64(4), 85), (85, np.int64(4), 86), (86, np.int64(4), 76), (76, np.int64(1), 66), (66, np.int64(1), 76)]"
413,"[(9, np.int64(3), 8), (8, np.int64(3), 7), (7, np.int64(3), 6), (6, np.int64(3), 5), (5, np.int64(1), 15), (15, np.int64(1), 25), (25, np.int64(1), 35), (35, np.int64(1), 45), (45, np.int64(1), 55), (55, np.int64(1), 56), (56, np.int64(1), 56), (56, np.int64(1), 55), (55, np.int64(1), 65), (65, np.int64(1), 66), (66, np.int64(1), 66), (66, np.int64(1), 76), (76, np.int64(1), 76), (76, np.int64(1), 86), (86, np.int64(4), 76), (76, np.int64(1), 86)]"
414,"[(6, np.int64(3), 5), (5, np.int64(1), 15), (15, np.int64(1), 15), (15, np.int64(1), 25), (25, np.int64(1), 35), (35, np.int64(1), 45), (45, np.int64(1), 55), (55, np.int64(1), 56), (56, np.int64(1), 66), (66, np.int64(1), 56), (56, np.int64(1), 46), (46, np.int64(1), 56), (56, np.int64(1), 66), (66, np.int64(1), 76), (76, np.int64(1), 86), (86, np.int64(4), 96), (96, np.int64(2), 97), (97, np.int64(2), 97), (97, np.int64(2), 97), (97, np.int64(2), 97)]"
415,"[(8, np.int64(3), 7), (7, np.int64(3), 6), (6, np.int64(3), 6), (6, np.int64(3), 5), (5, np.int64(1), 15), (15, np.int64(1), 25), (25, np.int64(1), 25), (25, np.int64(1), 26), (26, np.int64(3), 25), (25, np.int64(1), 26), (26, np.int64(3), 25), (25, np.int64(1), 35), (35, np.int64(1), 45), (45, np.int64(1), 55), (55, np.int64(1), 65), (65, np.int64(1), 75), (75, np.int64(4), 76), (76, np.int64(1), 86), (86, np.int64(4), 85), (85, np.int64(4), 75)]"
416,"[(8, np.int64(3), 7), (7, np.int64(3), 6), (6, np.int64(3), 5), (5, np.int64(1), 15), (15, np.int64(1), 5), (5, np.int64(1), 4), (4, np.int64(1), 14), (14, np.int64(1), 15), (15, np.int64(1), 15), (15, np.int64(1), 5), (5, np.int64(1), 6), (6, np.int64(3), 5), (5, np.int64(1), 15), (15, np.int64(1), 14), (14, np.int64(1), 24), (24, np.int64(1), 34), (34, np.int64(1), 44), (44, np.int64(1), 54), (54, np.int64(1), 64), (64, np.int64(1), 54)]"
417,"[(7, np.int64(3), 6), (6, np.int64(3), 16), (16, np.int64(3), 15), (15, np.int64(1), 25), (25, np.int64(1), 26), (26, np.int64(3), 25), (25, np.int64(1), 35), (35, np.int64(1), 45), (45, np.int64(1), 55), (55, np.int64(1), 65), (65, np.int64(1), 55), (55, np.int64(1), 54), (54, np.int64(1), 64), (64, np.int64(1), 74), (74, np.int64(4), 75), (75, np.int64(4), 76), (76, np.int64(1), 86), (86, np.int64(4), 87), (87, np.int64(0), 87), (87, np.int64(0), 87)]"
418,"[(8, np.int64(3), 8), (8, np.int64(3), 7), (7, np.int64(3), 6), (6, np.int64(3), 6), (6, np.int64(3), 5), (5, np.int64(1), 15), (15, np.int64(1), 14), (14, np.int64(1), 24), (24, np.int64(1), 34), (34, np.int64(1), 35), (35, np.int64(1), 45), (45, np.int64(1), 45), (45, np.int64(1), 55), (55, np.int64(1), 45), (45, np.int64(1), 55), (55, np.int64(1), 65), (65, np.int64(1), 64), (64, np.int64(1), 74), (74, np.int64(4), 64), (64, np.int64(1), 65)]"
419,"[(8, np.int64(3), 7), (7, np.int64(3), 6), (6, np.int64(3), 5), (5, np.int64(1), 4), (4, np.int64(1), 14), (14, np.int64(1), 15), (15, np.int64(1), 25), (25, np.int64(1), 35), (35, np.int64(1), 45), (45, np.int64(1), 46), (46, np.int64(1), 56), (56, np.int64(1), 66), (66, np.int64(1), 76), (76, np.int64(1), 86), (86, np.int64(4), 86), (86, np.int64(4), 76), (76, np.int64(1), 76), (76, np.int64(1), 86), (86, np.int64(4), 87), (87, np.int64(0), 86)]"
420,"[(2, np.int64(4), 1), (1, np.int64(4), 2), (2, np.int64(4), 3), (3, np.int64(4), 4), (4, np.int64(1), 5), (5, np.int64(1), 15), (15, np.int64(1), 25), (25, np.int64(1), 25), (25, np.int64(1), 35), (35, np.int64(1), 45), (45, np.int64(1), 46), (46, np.int64(1), 56), (56, np.int64(1), 57), (57, np.int64(1), 67), (67, np.int64(1), 77), (77, np.int64(1), 87), (87, np.int64(0), 87), (87, np.int64(0), 87), (87, np.int64(0), 97), (97, np.int64(2), 87)]"
421,"[(8, np.int64(3), 7), (7, np.int64(3), 8), (8, np.int64(3), 7), (7, np.int64(3), 8), (8, np.int64(3), 8), (8, np.int64(3), 7), (7, np.int64(3), 6), (6, np.int64(3), 5), (5, np.int64(1), 5), (5, np.int64(1), 15), (15, np.int64(1), 25), (25, np.int64(1), 24), (24, np.int64(1), 34), (34, np.int64(1), 34), (34, np.int64(1), 44), (44, np.int64(1), 54), (54, np.int64(1), 54), (54, np.int64(1), 54), (54, np.int64(1), 64), (64, np.int64(1), 74)]"
422,"[(4, np.int64(1), 5), (5, np.int64(1), 15), (15, np.int64(1), 25), (25, np.int64(1), 15), (15, np.int64(1), 25), (25, np.int64(1), 35), (35, np.int64(1), 25), (25, np.int64(1), 35), (35, np.int64(1), 35), (35, np.int64(1), 25), (25, np.int64(1), 35), (35, np.int64(1), 45), (45, np.int64(1), 35), (35, np.int64(1), 25), (25, np.int64(1), 35), (35, np.int64(1), 34), (34, np.int64(1), 44), (44, np.int64(1), 54), (54, np.int64(1), 64), (64, np.int64(1), 74)]"
423,"[(9, np.int64(3), 8), (8, np.int64(3), 7), (7, np.int64(3), 8), (8, np.int64(3), 8), (8, np.int64(3), 7), (7, np.int64(3), 17), (17, np.int64(3), 7), (7, np.int64(3), 17), (17, np.int64(3), 16), (16, np.int64(3), 6), (6, np.int64(3), 5), (5, np.int64(1), 5), (5, np.int64(1), 15), (15, np.int64(1), 25), (25, np.int64(1), 24), (24, np.int64(1), 34), (34, np.int64(1), 44), (44, np.int64(1), 44), (44, np.int64(1), 54), (54, np.int64(1), 64)]"
424,"[(2, np.int64(4), 12), (12, np.int64(4), 22), (22, np.int64(4), 23), (23, np.int64(4), 24), (24, np.int64(1), 25), (25, np.int64(1), 15), (15, np.int64(1), 16), (16, np.int64(3), 17), (17, np.int64(3), 16), (16, np.int64(3), 16), (16, np.int64(3), 15), (15, np.int64(1), 15), (15, np.int64(1), 25), (25, np.int64(1), 26), (26, np.int64(3), 26), (26, np.int64(3), 25), (25, np.int64(1), 35), (35, np.int64(1), 35), (35, np.int64(1), 25), (25, np.int64(1), 26)]"
425,"[(4, np.int64(1), 14), (14, np.int64(1), 24), (24, np.int64(1), 34), (34, np.int64(1), 34), (34, np.int64(1), 34), (34, np.int64(1), 44), (44, np.int64(1), 54), (54, np.int64(1), 64), (64, np.int64(1), 65), (65, np.int64(1), 75), (75, np.int64(4), 76), (76, np.int64(1), 86), (86, np.int64(4), 87), (87, np.int64(0), 87), (87, np.int64(0), 87), (87, np.int64(0), 97), (97, np.int64(2), 98), (98, np.int64(2), 98), (98, np.int64(2), 88), (88, np.int64(3), 87)]"
